caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
1085,a small brown and white dog is jumping over bushels of hay,2411824767_4eb1fae823.jpg,-1,0.5558,0.6985,0.1427,"['467858872_f3431df682.jpg', '426191845_1e979e9345.jpg', '327415627_6313d32a64.jpg']","[0.6985, 0.6533, 0.6446]"
1086,a dog jumps over hay,2411824767_4eb1fae823.jpg,6,0.6311,0.6862,0.0552,"['3330935489_9cb67ca36b.jpg', '327415627_6313d32a64.jpg', '3301754574_465af5bf6d.jpg']","[0.6862, 0.6726, 0.6673]"
1087,a brown dog is jumping over a grassy mound near to a lake,2411824767_4eb1fae823.jpg,-1,0.3865,0.7574,0.3709,"['967719295_3257695095.jpg', '3690425778_3b390b3ea5.jpg', '140430106_2978fda105.jpg']","[0.7574, 0.7466, 0.7017]"
1088,a brown and white dog leaps,2411824767_4eb1fae823.jpg,-1,0.1458,0.7257,0.5799,"['3619630328_2d0865b6f4.jpg', '2764732789_1392e962d0.jpg', '3294952558_96bb8c8cf3.jpg']","[0.7257, 0.6844, 0.6628]"
1089,a corgi jumps off a bale of hay m water and buildings behind it,2411824767_4eb1fae823.jpg,5,0.6428,0.7691,0.1263,"['2100046085_69b59b6645.jpg', '3656104088_a0d1642fa9.jpg', '3282634762_2650d0088a.jpg']","[0.7691, 0.7055, 0.6769]"
1091,a boy in red is pointing to a red tulip,2412390588_a89cab30f4.jpg,7,0.6345,0.7409,0.1064,"['3701226275_952547ba0f.jpg', '1860543210_47e94cf652.jpg', '3437315443_ba2263f92e.jpg']","[0.7409, 0.6467, 0.6465]"
1093,a child in a red longsleeve shirt is pointing at the red tulips,2412390588_a89cab30f4.jpg,2,0.7414,0.7578,0.0164,"['1449692616_60507875fb.jpg', '2412390588_a89cab30f4.jpg', '3640241166_b1ab7a8e7a.jpg']","[0.7578, 0.7414, 0.7288]"
1095,a horse mascot gives high fives to some football fans,241346215_037e18403a.jpg,-1,0.4706,0.6701,0.1995,"['2656987333_80dcc82c05.jpg', '536721406_884ab8fece.jpg', '3138562460_44227a35cf.jpg']","[0.6701, 0.6341, 0.6307]"
1096,a horse mascot stands in front of several kids,241346215_037e18403a.jpg,-1,0.3429,0.8177,0.4748,"['3289817083_4e78e1c05a.jpg', '109202756_b97fcdc62c.jpg', '2676184321_858eff416b.jpg']","[0.8177, 0.7261, 0.7066]"
1097,a mascot at a sporting event waves to the crowd,241346215_037e18403a.jpg,-1,0.2454,0.7201,0.4747,"['241347271_a39a5a0070.jpg', '241347547_902725b9f8.jpg', '3225037367_a71fa86319.jpg']","[0.7201, 0.6813, 0.6459]"
1098,a team mascot raising its hands toward people,241346215_037e18403a.jpg,-1,0.3075,0.7251,0.4176,"['2193980605_4221c6474d.jpg', '3195188609_01afbe46e6.jpg', '3347701468_bb0001b035.jpg']","[0.7251, 0.6897, 0.6716]"
1099,oklahoma horse mascot in a sea of red fans,241346215_037e18403a.jpg,-1,0.2238,0.6074,0.3836,"['241347547_902725b9f8.jpg', '3578068665_87bdacef6a.jpg', '2522540026_6ee8ab4c6a.jpg']","[0.6074, 0.5892, 0.5887]"
1100,two football teams compete,241347271_a39a5a0070.jpg,3,0.8436,0.8989,0.0553,"['241347803_afb04b12c4.jpg', '241347547_902725b9f8.jpg', '241347271_a39a5a0070.jpg']","[0.8989, 0.8702, 0.8436]"
1101,men play football as a crowd watches,241347271_a39a5a0070.jpg,9,0.6023,0.7457,0.1434,"['3195188609_01afbe46e6.jpg', '241347635_e691395c2f.jpg', '3380072636_4cd59385fd.jpg']","[0.7457, 0.7433, 0.6819]"
1102,quarterback waiting for snap of football,241347271_a39a5a0070.jpg,2,0.8125,0.8154,0.0029,"['241347803_afb04b12c4.jpg', '241347271_a39a5a0070.jpg', '241347547_902725b9f8.jpg']","[0.8154, 0.8125, 0.7417]"
1104,football players are on the field,241347271_a39a5a0070.jpg,4,0.797,0.8472,0.0502,"['2939371251_f923569a72.jpg', '241347803_afb04b12c4.jpg', '241347547_902725b9f8.jpg']","[0.8472, 0.8216, 0.8052]"
1105,a football coach standing with his players behind him,241347547_902725b9f8.jpg,-1,0.5155,0.8399,0.3244,"['241347635_e691395c2f.jpg', '2837799692_2f1c50722a.jpg', '241347271_a39a5a0070.jpg']","[0.8399, 0.6656, 0.6416]"
1106,a group of football players in gold helmets stand around a man in a purple shirt,241347547_902725b9f8.jpg,2,0.7883,0.8035,0.0152,"['241347803_afb04b12c4.jpg', '241347547_902725b9f8.jpg', '241347271_a39a5a0070.jpg']","[0.8035, 0.7883, 0.7327]"
1107,a group of footballs players is standing behind a coaching official,241347547_902725b9f8.jpg,-1,0.1657,0.7906,0.6249,"['3497234632_6ec740fc1e.jpg', '3697378565_7060d9281a.jpg', '2247192427_5e106f24a9.jpg']","[0.7906, 0.7027, 0.6909]"
1108,a man in blue shirt is surrounded by football players,241347547_902725b9f8.jpg,2,0.7538,0.8099,0.0562,"['241347271_a39a5a0070.jpg', '241347547_902725b9f8.jpg', '241347803_afb04b12c4.jpg']","[0.8099, 0.7538, 0.7447]"
1109,a man surrounded by football players,241347547_902725b9f8.jpg,2,0.7494,0.8127,0.0633,"['241347271_a39a5a0070.jpg', '241347547_902725b9f8.jpg', '241347803_afb04b12c4.jpg']","[0.8127, 0.7494, 0.7361]"
1110,a man is walking along a field,241347635_e691395c2f.jpg,-1,0.3956,0.6931,0.2975,"['2460823604_7f6f786b1c.jpg', '2344412916_9a5a9b1c82.jpg', '2845845721_d0bc113ff7.jpg']","[0.6931, 0.6723, 0.6684]"
1111,a man in sunglasses blue shirt and beige pants walks across an athletic field,241347635_e691395c2f.jpg,8,0.6038,0.781,0.1772,"['3268443910_b36dbc1e5c.jpg', '3290105461_7590f23371.jpg', '2698487246_e827404cac.jpg']","[0.781, 0.7708, 0.7233]"
1112,a man walks down a field with a crowd in the stands behind him,241347635_e691395c2f.jpg,-1,0.4996,0.7676,0.268,"['2845845721_d0bc113ff7.jpg', '2497074804_b4f3e7fd90.jpg', '3608849440_e7d2bed29f.jpg']","[0.7676, 0.6889, 0.68]"
1114,the man with the white pants and blue nike shirt has a whistle around his neck,241347635_e691395c2f.jpg,-1,0.4205,0.7503,0.3298,"['2924884899_f512c84332.jpg', '1396703063_e8c3687afe.jpg', '2437266971_b91a8f9a00.jpg']","[0.7503, 0.7242, 0.6845]"
1118,a large football player in a red uniform,241347803_afb04b12c4.jpg,2,0.8711,0.9026,0.0315,"['241347271_a39a5a0070.jpg', '241347803_afb04b12c4.jpg', '2837799692_2f1c50722a.jpg']","[0.9026, 0.8711, 0.8413]"
1121,a dog is running through the ocean,2417745327_a2c2705043.jpg,2,0.8299,0.8359,0.006,"['3401902253_cd27e6d0fe.jpg', '2417745327_a2c2705043.jpg', '2952141476_fc9a48a60a.jpg']","[0.8359, 0.8299, 0.7028]"
1126,two dogs are outside near patio furniture,2419221084_01a14176b4.jpg,-1,0.5695,0.8532,0.2837,"['460935487_75b2da7854.jpg', '557601144_50b8c40393.jpg', '2702506716_17a7fb3ba4.jpg']","[0.8532, 0.7086, 0.6755]"
1127,two small brown and white dogs standing beside some white chairs,2419221084_01a14176b4.jpg,-1,0.5506,0.778,0.2274,"['3439982121_0afc6d5973.jpg', '3086523890_fd9394af8b.jpg', '2545192257_142fe9e2de.jpg']","[0.778, 0.6906, 0.6815]"
1129,two small white dogs play in the yard,2419221084_01a14176b4.jpg,3,0.7747,0.8882,0.1135,"['3132619510_7dfc947d25.jpg', '3368671163_0171259581.jpg', '2419221084_01a14176b4.jpg']","[0.8882, 0.7989, 0.7747]"
1130,a young asian girl wearing flip flops and a flowered sundress runs down the street,2422018883_336519b5c6.jpg,2,0.8004,0.8119,0.0114,"['2594459477_8ca0121a9a.jpg', '2422018883_336519b5c6.jpg', '3229282764_a4a515f4e2.jpg']","[0.8119, 0.8004, 0.7169]"
1132,a small toddler girl in a white dress walking,2422018883_336519b5c6.jpg,5,0.7661,0.8207,0.0546,"['3555231025_73fa54fa29.jpg', '2594459477_8ca0121a9a.jpg', '2951092164_4940b9a517.jpg']","[0.8207, 0.8164, 0.8047]"
1133,a little girl wears a white dress and pink flip flops,2422018883_336519b5c6.jpg,-1,0.6535,0.8245,0.1709,"['3286222970_1fa445e38f.jpg', '3555231025_73fa54fa29.jpg', '2592019072_a6c0090da4.jpg']","[0.8245, 0.8132, 0.7967]"
1134,a baby in a white and pink dress walks outside,2422018883_336519b5c6.jpg,2,0.7196,0.723,0.0034,"['2592019072_a6c0090da4.jpg', '2422018883_336519b5c6.jpg', '3555231025_73fa54fa29.jpg']","[0.723, 0.7196, 0.7015]"
1135,a dachshund going for a walk,242324909_06d5a6c44b.jpg,-1,0.2751,0.6737,0.3986,"['2344412916_9a5a9b1c82.jpg', '3353278454_2f3a4d0bbc.jpg', '2798651021_2566f2a47e.jpg']","[0.6737, 0.6718, 0.6648]"
1136,a little brown dog walks on the sidewalk with its tongue sticking out,242324909_06d5a6c44b.jpg,2,0.7195,0.7318,0.0123,"['2632366677_43dee456a5.jpg', '242324909_06d5a6c44b.jpg', '2198964806_c57b0534d3.jpg']","[0.7318, 0.7195, 0.695]"
1137,a little brown dog with a blue collar is being walked along a path,242324909_06d5a6c44b.jpg,-1,0.5761,0.7414,0.1653,"['2632366677_43dee456a5.jpg', '1745110280_0cbff5e273.jpg', '240583223_e26e17ee96.jpg']","[0.7414, 0.7358, 0.6718]"
1138,a small brown dog is pulling on its blue and white leash while on a walk,242324909_06d5a6c44b.jpg,-1,0.3563,0.7033,0.347,"['3228069008_edb2961fc4.jpg', '2533076864_d799996433.jpg', '3415165462_e1cb536d08.jpg']","[0.7033, 0.6938, 0.6888]"
1139,a small brown dog on a leash,242324909_06d5a6c44b.jpg,-1,0.4529,0.7807,0.3278,"['3383491811_fd9d3a891d.jpg', '3271468462_701eb88d3b.jpg', '1745110280_0cbff5e273.jpg']","[0.7807, 0.7717, 0.7084]"
1140,two dogs pass each other near some water,2427558437_3e839056d7.jpg,-1,0.5808,0.8196,0.2388,"['522486784_978021d537.jpg', '2244024374_54d7e88c2b.jpg', '1067790824_f3cc97239b.jpg']","[0.8196, 0.7763, 0.7483]"
1141,two brown dogs together standing on the bank of a lake,2427558437_3e839056d7.jpg,6,0.5781,0.7752,0.1971,"['3217893350_57be430d06.jpg', '2220175999_081aa9cce8.jpg', '481827288_a688be7913.jpg']","[0.7752, 0.7496, 0.6864]"
1142,a large brown dog and a small brown dog are standing near each other beside a body of water,2427558437_3e839056d7.jpg,9,0.6139,0.7539,0.14,"['522486784_978021d537.jpg', '3217893350_57be430d06.jpg', '3070031806_3d587c2a66.jpg']","[0.7539, 0.6937, 0.6712]"
1143,a big dog and a little dog stand near each other near the water,2427558437_3e839056d7.jpg,-1,0.603,0.8564,0.2534,"['522486784_978021d537.jpg', '1067790824_f3cc97239b.jpg', '3070031806_3d587c2a66.jpg']","[0.8564, 0.7515, 0.7317]"
1144,the two dogs are walking past each other on a beach,2427558437_3e839056d7.jpg,-1,0.5754,0.8459,0.2705,"['3070031806_3d587c2a66.jpg', '1067790824_f3cc97239b.jpg', '496555371_3e1ee0d97d.jpg']","[0.8459, 0.7946, 0.7935]"
1145,a,2428275562_4bde2bc5ea.jpg,-1,0.0091,0.6576,0.6485,"['3273091032_98f724b36b.jpg', '70995350_75d0698839.jpg', '3084034954_fe5737197d.jpg']","[0.6576, 0.638, 0.6335]"
1146,a black and white dog is climbing down a hill,2428275562_4bde2bc5ea.jpg,2,0.7421,0.7791,0.0371,"['467858872_f3431df682.jpg', '2428275562_4bde2bc5ea.jpg', '3025334206_76888792e5.jpg']","[0.7791, 0.7421, 0.7389]"
1147,a black and white dog is sliding down a sandy hill,2428275562_4bde2bc5ea.jpg,6,0.6951,0.8021,0.107,"['426191845_1e979e9345.jpg', '2407470303_6fd5e3600d.jpg', '3248408149_41a8dd90d3.jpg']","[0.8021, 0.7545, 0.7275]"
1148,a black and white dog wearing a red collar is digging in the dirt,2428275562_4bde2bc5ea.jpg,8,0.6109,0.7477,0.1368,"['460478198_83039f2593.jpg', '1526325728_74eb4153d8.jpg', '3248408149_41a8dd90d3.jpg']","[0.7477, 0.7158, 0.7019]"
1149,a black dog running on a sand mound,2428275562_4bde2bc5ea.jpg,-1,0.4469,0.8252,0.3783,"['2378127945_8dc9da82d7.jpg', '254527963_3f5824b0e8.jpg', '2090997177_76d482b158.jpg']","[0.8252, 0.7944, 0.7898]"
1150,two dogs running through sand,2434006663_207a284cec.jpg,8,0.6466,0.891,0.2444,"['496555371_3e1ee0d97d.jpg', '566921157_07c18a41e2.jpg', '2407470303_6fd5e3600d.jpg']","[0.891, 0.8209, 0.751]"
1152,a dog holding a stick running in the sand chased by a grey dog,2434006663_207a284cec.jpg,-1,0.5508,0.7719,0.2211,"['566921157_07c18a41e2.jpg', '496555371_3e1ee0d97d.jpg', '3070031806_3d587c2a66.jpg']","[0.7719, 0.7462, 0.7045]"
1153,two dogs fetch sticks in the snow next to the tree line,2434006663_207a284cec.jpg,2,0.7396,0.8157,0.0761,"['2148916767_644ea6a7fa.jpg', '2434006663_207a284cec.jpg', '1287931016_fb015e2e10.jpg']","[0.8157, 0.7396, 0.722]"
1154,two dogs running near a line of tall trees,2434006663_207a284cec.jpg,-1,0.4442,0.8125,0.3683,"['1403414927_5f80281505.jpg', '435739506_2daf7f4887.jpg', '359837950_9e22ffe6c2.jpg']","[0.8125, 0.7154, 0.7102]"
1155,a man in a button up shirt and tie is wearing a smiling mask,2437266971_b91a8f9a00.jpg,9,0.5987,0.8459,0.2472,"['3412249548_00820fc4ca.jpg', '2924884899_f512c84332.jpg', '1418019748_51c7d59c11.jpg']","[0.8459, 0.748, 0.6958]"
1156,a masked man in blue shirt and a tie holding papers in front of him,2437266971_b91a8f9a00.jpg,-1,0.5198,0.7528,0.233,"['470887791_86d5a08a38.jpg', '1418019748_51c7d59c11.jpg', '1429723917_6af585e4c0.jpg']","[0.7528, 0.7334, 0.709]"
1157,a man hands out fliers while wearing a mask,2437266971_b91a8f9a00.jpg,9,0.592,0.7958,0.2038,"['1418019748_51c7d59c11.jpg', '1075881101_d55c46bece.jpg', '3174726084_c108de0a64.jpg']","[0.7958, 0.7279, 0.7072]"
1158,a man in a blue shirt and tie is wearing a white mask whilst handing out papers,2437266971_b91a8f9a00.jpg,-1,0.4891,0.7573,0.2681,"['241346215_037e18403a.jpg', '3079073247_97e88e2eb7.jpg', '1418019748_51c7d59c11.jpg']","[0.7573, 0.6931, 0.6628]"
1159,man in business attire with guy fawkes mask holding paper at protest,2437266971_b91a8f9a00.jpg,8,0.6514,0.8195,0.1681,"['251958970_fa6b423f23.jpg', '3174726084_c108de0a64.jpg', '2815256108_fc1302117d.jpg']","[0.8195, 0.7456, 0.7323]"
1160,boy in yellow shirt getting ready to hit orange ball with baseball bat,2443380641_7b38d18f5b.jpg,2,0.696,0.7281,0.0321,"['1104133405_c04a00707f.jpg', '2443380641_7b38d18f5b.jpg', '2903617548_d3e38d7f88.jpg']","[0.7281, 0.696, 0.6333]"
1161,a young man wearing a yellow shirt and baseball helemt swinging a bat,2443380641_7b38d18f5b.jpg,-1,0.4221,0.7642,0.3421,"['3290105461_7590f23371.jpg', '3526805681_38461c0d5d.jpg', '2448393373_80c011d301.jpg']","[0.7642, 0.6965, 0.6196]"
1162,a young boy is getting ready to hit a baseball,2443380641_7b38d18f5b.jpg,5,0.665,0.7372,0.0722,"['1104133405_c04a00707f.jpg', '3612249030_e2829ffa31.jpg', '3701226275_952547ba0f.jpg']","[0.7372, 0.6738, 0.6692]"
1163,a little league game in action,2443380641_7b38d18f5b.jpg,-1,0.3468,0.6756,0.3289,"['2736508369_fd9ff0b42f.jpg', '2837799692_2f1c50722a.jpg', '3688839836_ba5e4c24fc.jpg']","[0.6756, 0.6085, 0.6057]"
1164,a child in an orange shirt holding a baseball bat watches the ball thrown at him,2443380641_7b38d18f5b.jpg,2,0.6854,0.7659,0.0805,"['2903617548_d3e38d7f88.jpg', '2443380641_7b38d18f5b.jpg', '3517124784_4b4eb62a7a.jpg']","[0.7659, 0.6854, 0.5923]"
1165,a blurry dog inside on a carpet,244399048_8332bb3270.jpg,2,0.7528,0.7634,0.0106,"['458735196_176e7df6b3.jpg', '244399048_8332bb3270.jpg', '2949353587_64c54e9589.jpg']","[0.7634, 0.7528, 0.7377]"
1166,a dog is jumping up in the air to catch a toy,244399048_8332bb3270.jpg,-1,0.389,0.7441,0.3551,"['2857609295_16aaa85293.jpg', '3155390408_8e1a81efb2.jpg', '512101751_05a6d93e19.jpg']","[0.7441, 0.7252, 0.6936]"
1167,a dog standing up on two legs with something in his mouth,244399048_8332bb3270.jpg,-1,0.4978,0.7549,0.2571,"['2635938723_11b85e6763.jpg', '2311690895_0d6efe11c8.jpg', '3223224391_be50bf4f43.jpg']","[0.7549, 0.7174, 0.7053]"
1168,dog jumping up with something in its mouth,244399048_8332bb3270.jpg,-1,0.3879,0.6096,0.2217,"['3544673666_ffc7483c96.jpg', '2648165716_02e2e74fd6.jpg', '1026685415_0431cbf574.jpg']","[0.6096, 0.6091, 0.5916]"
1169,the furry brown and white dog is jumping around near a door,244399048_8332bb3270.jpg,7,0.7119,0.8547,0.1428,"['3485599424_94de8ede51.jpg', '2702506716_17a7fb3ba4.jpg', '557601144_50b8c40393.jpg']","[0.8547, 0.8298, 0.801]"
1170,a group of muzzled greyhound dogs jumping over a wall,2444134813_20895c640c.jpg,2,0.7217,0.7615,0.0398,"['2768021570_46bc6325e3.jpg', '2444134813_20895c640c.jpg', '3474999131_788cbf253f.jpg']","[0.7615, 0.7217, 0.7214]"
1171,four dogs jumping over a hurdle,2444134813_20895c640c.jpg,6,0.6739,0.744,0.0702,"['2165461920_1a4144eb2b.jpg', '2768021570_46bc6325e3.jpg', '2818735880_68b3dfe1f5.jpg']","[0.744, 0.7177, 0.7174]"
1172,many dogs jump over a fence,2444134813_20895c640c.jpg,-1,0.6117,0.7999,0.1882,"['2768021570_46bc6325e3.jpg', '2500567791_101d5ddee3.jpg', '2102581664_5ea50f85c6.jpg']","[0.7999, 0.7491, 0.7159]"
1174,the dogs jump over an obstacle at an event,2444134813_20895c640c.jpg,-1,0.6368,0.7761,0.1393,"['2768021570_46bc6325e3.jpg', '2677614492_792023b928.jpg', '251056963_c8b67f0107.jpg']","[0.7761, 0.7722, 0.7197]"
1177,the white dog is running through white posts on an obstacle course,2444339090_bf7b3211f4.jpg,2,0.7673,0.7951,0.0278,"['2677614492_792023b928.jpg', '2444339090_bf7b3211f4.jpg', '2102581664_5ea50f85c6.jpg']","[0.7951, 0.7673, 0.7338]"
1179,a black and white dog runs through pole obstacles,2444339090_bf7b3211f4.jpg,4,0.73,0.8208,0.0907,"['251056963_c8b67f0107.jpg', '2677614492_792023b928.jpg', '3619630328_2d0865b6f4.jpg']","[0.8208, 0.8164, 0.7336]"
1180,a dog nose to the ground walks in a grassy field,2445783904_e6c38a3a3d.jpg,3,0.7322,0.7655,0.0333,"['2066241589_b80e9f676c.jpg', '1659358141_0433c9bf99.jpg', '2445783904_e6c38a3a3d.jpg']","[0.7655, 0.7346, 0.7322]"
1182,a grey dog walking on a leash in some grass,2445783904_e6c38a3a3d.jpg,-1,0.5174,0.6663,0.1489,"['2798651021_2566f2a47e.jpg', '3271468462_701eb88d3b.jpg', '1745110280_0cbff5e273.jpg']","[0.6663, 0.6494, 0.6287]"
1183,brown dog on a leash is sniffing the ground in a field of grass,2445783904_e6c38a3a3d.jpg,-1,0.4914,0.869,0.3777,"['1659358141_0433c9bf99.jpg', '1745110280_0cbff5e273.jpg', '3271468462_701eb88d3b.jpg']","[0.869, 0.8415, 0.8091]"
1184,the large brown dog with the red collar is in the grass,2445783904_e6c38a3a3d.jpg,-1,0.5624,0.8436,0.2812,"['1659358141_0433c9bf99.jpg', '241046599_28b0ca7b9f.jpg', '3559781965_d4ec00e506.jpg']","[0.8436, 0.8076, 0.8039]"
1185,a young boy wearing blue is holding a blue baseball bat and holding a white ball in his hand,2448393373_80c011d301.jpg,9,0.5162,0.7084,0.1921,"['2903617548_d3e38d7f88.jpg', '1104133405_c04a00707f.jpg', '2443380641_7b38d18f5b.jpg']","[0.7084, 0.6263, 0.6132]"
1186,a small boy playing in the grass with a blue bat and a ball,2448393373_80c011d301.jpg,-1,0.3234,0.7362,0.4128,"['2443380641_7b38d18f5b.jpg', '2903617548_d3e38d7f88.jpg', '3767841911_6678052eb6.jpg']","[0.7362, 0.734, 0.7301]"
1187,a little boy plays baseball with himself,2448393373_80c011d301.jpg,-1,0.4559,0.6835,0.2276,"['3612249030_e2829ffa31.jpg', '2903617548_d3e38d7f88.jpg', '2856700531_312528eea4.jpg']","[0.6835, 0.6496, 0.6427]"
1188,a boy plays baseball,2448393373_80c011d301.jpg,-1,0.4024,0.7132,0.3108,"['2443380641_7b38d18f5b.jpg', '2903617548_d3e38d7f88.jpg', '2856700531_312528eea4.jpg']","[0.7132, 0.6632, 0.6309]"
1189,a boy with a plastic bat looking skyward about to throw a ball,2448393373_80c011d301.jpg,10,0.5252,0.7017,0.1766,"['1104133405_c04a00707f.jpg', '2460823604_7f6f786b1c.jpg', '3612249030_e2829ffa31.jpg']","[0.7017, 0.6245, 0.6122]"
1190,a man in a wheelchair riding to the park,2449552677_ee78f01bae.jpg,-1,0.4593,0.7488,0.2895,"['2877159456_ea4a46b0d2.jpg', '3530087422_7eb2b2c289.jpg', '435827376_4384c3005a.jpg']","[0.7488, 0.7331, 0.7172]"
1191,a person in a wheelchair is on a sidewalk,2449552677_ee78f01bae.jpg,-1,0.5476,0.8128,0.2652,"['2798651021_2566f2a47e.jpg', '2894850774_2d530040a1.jpg', '435827376_4384c3005a.jpg']","[0.8128, 0.719, 0.717]"
1192,a person wearing a knit cap riding in a wheelchair along a seidwalk outside of a building,2449552677_ee78f01bae.jpg,6,0.6755,0.768,0.0924,"['2533076864_d799996433.jpg', '2877159456_ea4a46b0d2.jpg', '2894850774_2d530040a1.jpg']","[0.768, 0.7615, 0.7432]"
1193,a person with a brown hat and black jacket is in a wheelchair crossing in front of a sign that says park,2449552677_ee78f01bae.jpg,8,0.6741,0.8228,0.1486,"['2877159456_ea4a46b0d2.jpg', '2894850774_2d530040a1.jpg', '3655964639_21e76383d0.jpg']","[0.8228, 0.7478, 0.7274]"
1194,the handicapped man wheels past the parking lot,2449552677_ee78f01bae.jpg,-1,0.1326,0.7926,0.66,"['3353278454_2f3a4d0bbc.jpg', '495055747_a75872762a.jpg', '397547349_1fd14b95af.jpg']","[0.7926, 0.7098, 0.6832]"
1195,a black shaggy haired dog is playing with a brown and white fluffy dog on the gravel,245252561_4f20f1c89e.jpg,-1,0.4391,0.7534,0.3143,"['909808296_23c427022d.jpg', '1067790824_f3cc97239b.jpg', '453756106_711c20471a.jpg']","[0.7534, 0.7388, 0.728]"
1196,a black dog and a white dog play in the street together,245252561_4f20f1c89e.jpg,-1,0.5404,0.8093,0.269,"['2095444126_201ff9f222.jpg', '460935487_75b2da7854.jpg', '557601144_50b8c40393.jpg']","[0.8093, 0.7167, 0.6768]"
1197,two dogs are playing together on the pavement,245252561_4f20f1c89e.jpg,-1,0.2925,0.7876,0.4951,"['351876121_c7c0221928.jpg', '522486784_978021d537.jpg', '684375286_09cc1aa778.jpg']","[0.7876, 0.7033, 0.6947]"
1198,a black animal and a white animal in motion in close quarters,245252561_4f20f1c89e.jpg,-1,0.4649,0.7367,0.2717,"['791338571_7f38510bf7.jpg', '2702506716_17a7fb3ba4.jpg', '536721406_884ab8fece.jpg']","[0.7367, 0.6479, 0.642]"
1199,a black dog and a white dog playing in the street,245252561_4f20f1c89e.jpg,8,0.6177,0.8885,0.2708,"['2095444126_201ff9f222.jpg', '909808296_23c427022d.jpg', '557601144_50b8c40393.jpg']","[0.8885, 0.7353, 0.7085]"
1202,a waterfall cascades into a shallow pool,2452686995_621878f561.jpg,-1,0.5218,0.648,0.1261,"['3655773435_c234e94820.jpg', '1130401779_8c30182e3e.jpg', '1808370027_2088394eb4.jpg']","[0.648, 0.6373, 0.623]"
1203,a waterfall splashes into a pool at the bottom of a steep grassy hill,2452686995_621878f561.jpg,7,0.6082,0.7737,0.1655,"['2753531542_ace2c870b7.jpg', '697778778_b52090709d.jpg', '2797438951_88a3ed7541.jpg']","[0.7737, 0.6501, 0.6324]"
