caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
1025,there is a black dog jumping across sand,2378127945_8dc9da82d7.jpg,2,0.7511,0.7982,0.0471,"['2090997177_76d482b158.jpg', '2378127945_8dc9da82d7.jpg', '254527963_3f5824b0e8.jpg']","[0.7982, 0.7511, 0.7038]"
1027,a little dog is leaping through the air over a snowy field,2378127945_8dc9da82d7.jpg,-1,0.4502,0.7829,0.3328,"['3257277774_aba333a94c.jpg', '2095078658_c14ba89bc2.jpg', '421808539_57abee6d55.jpg']","[0.7829, 0.6905, 0.6202]"
1028,a dog is jumping through the air in an open snow covered field,2378127945_8dc9da82d7.jpg,4,0.6088,0.7102,0.1014,"['3257277774_aba333a94c.jpg', '2095078658_c14ba89bc2.jpg', '421808539_57abee6d55.jpg']","[0.7102, 0.6908, 0.6128]"
1029,a dog jumps over the sand,2378127945_8dc9da82d7.jpg,-1,0.219,0.719,0.5,"['1526325728_74eb4153d8.jpg', '240583223_e26e17ee96.jpg', '460478198_83039f2593.jpg']","[0.719, 0.6841, 0.6676]"
1030,a group of people sitting at a table,2380464803_a64f05bfa9.jpg,9,0.5817,0.853,0.2712,"['2602258549_7401a3cdae.jpg', '3319338707_892ae2a660.jpg', '3066338314_2c3fb731d1.jpg']","[0.853, 0.8187, 0.7516]"
1031,a man and a woman sit at a desk another man stands behind the first man,2380464803_a64f05bfa9.jpg,2,0.7484,0.782,0.0336,"['2891240104_6755281868.jpg', '2380464803_a64f05bfa9.jpg', '3066338314_2c3fb731d1.jpg']","[0.782, 0.7484, 0.7155]"
1032,three adults at work,2380464803_a64f05bfa9.jpg,-1,0.3692,0.6569,0.2877,"['3351667846_ac43118ae5.jpg', '3501083764_cf592292a6.jpg', '251958970_fa6b423f23.jpg']","[0.6569, 0.6446, 0.6104]"
1033,two men and a woman in an office,2380464803_a64f05bfa9.jpg,4,0.752,0.8045,0.0524,"['3400385314_a5bc062e97.jpg', '3199895624_4f01798c6f.jpg', '3210419174_d083a16f77.jpg']","[0.8045, 0.7972, 0.7937]"
1034,two men wearing black smile while a seated woman behind them looks tired,2380464803_a64f05bfa9.jpg,2,0.8245,0.8333,0.0087,"['3199895624_4f01798c6f.jpg', '2380464803_a64f05bfa9.jpg', '3210419174_d083a16f77.jpg']","[0.8333, 0.8245, 0.7335]"
1040,a bald policeman is walking with a german shepherd dog by a metal crowd control barrier,239453674_0df7767208.jpg,-1,0.4808,0.7827,0.3019,"['242324909_06d5a6c44b.jpg', '3353278454_2f3a4d0bbc.jpg', '522486784_978021d537.jpg']","[0.7827, 0.6641, 0.6599]"
1041,an officer and dog are walking in front of a queue of people,239453674_0df7767208.jpg,-1,0.5095,0.6499,0.1405,"['2194494220_bb2178832c.jpg', '3072782873_3278f3b3a7.jpg', '256444892_efcb3bd824.jpg']","[0.6499, 0.6396, 0.6341]"
1042,a policeman is next to his german shepherd,239453674_0df7767208.jpg,-1,0.1613,0.7109,0.5496,"['2340919359_f56787d307.jpg', '1396703063_e8c3687afe.jpg', '3138562460_44227a35cf.jpg']","[0.7109, 0.6468, 0.6243]"
1043,a policeman walks away from a gate with a large brown and black dog,239453674_0df7767208.jpg,-1,0.3155,0.7455,0.43,"['2718376488_3c62f7642c.jpg', '256444892_efcb3bd824.jpg', '2344412916_9a5a9b1c82.jpg']","[0.7455, 0.6929, 0.6907]"
1044,the policeman walks with his german shepherd,239453674_0df7767208.jpg,-1,0.2709,0.7142,0.4433,"['2340919359_f56787d307.jpg', '268365231_a0acecdc45.jpg', '697582336_601462e052.jpg']","[0.7142, 0.6296, 0.6245]"
1045,two cows stand nearby while a dog races past both of them,2403544744_cba152f5c1.jpg,10,0.5613,0.7297,0.1684,"['536721406_884ab8fece.jpg', '435739506_2daf7f4887.jpg', '2500567791_101d5ddee3.jpg']","[0.7297, 0.6622, 0.6463]"
1047,dog herding cows,2403544744_cba152f5c1.jpg,3,0.8086,0.8278,0.0192,"['2176874361_2b4149010b.jpg', '536721406_884ab8fece.jpg', '2403544744_cba152f5c1.jpg']","[0.8278, 0.8099, 0.8086]"
1048,a dog runs by two cows,2403544744_cba152f5c1.jpg,4,0.6584,0.755,0.0966,"['435739506_2daf7f4887.jpg', '536721406_884ab8fece.jpg', '2428275562_4bde2bc5ea.jpg']","[0.755, 0.7018, 0.7003]"
1053,the dog runs through the field,2404520067_87798dbaee.jpg,-1,0.5839,0.766,0.1822,"['2730994020_64ac1d18be.jpg', '459814265_d48ba48978.jpg', '3396817186_b299ee0531.jpg']","[0.766, 0.7636, 0.7275]"
1054,the speckled dog runs through the marsh,2404520067_87798dbaee.jpg,-1,0.3415,0.7711,0.4296,"['3435035138_af32890a4c.jpg', '2411824767_4eb1fae823.jpg', '2051194177_fbeee211e3.jpg']","[0.7711, 0.7387, 0.7006]"
1055,white dog chasing a yellow toy,2404692474_37da774368.jpg,-1,0.4616,0.7765,0.3149,"['3368671163_0171259581.jpg', '512101751_05a6d93e19.jpg', '2358898017_24496b80e8.jpg']","[0.7765, 0.7504, 0.6747]"
1056,the light colored dog is chasing after a toy outdoors,2404692474_37da774368.jpg,2,0.7864,0.787,0.0006,"['535529555_583d89b7f2.jpg', '2404692474_37da774368.jpg', '3368671163_0171259581.jpg']","[0.787, 0.7864, 0.7817]"
1057,a dog chasing a toy duck,2404692474_37da774368.jpg,5,0.5854,0.7048,0.1194,"['2358898017_24496b80e8.jpg', '496971341_22782195f0.jpg', '535529555_583d89b7f2.jpg']","[0.7048, 0.6999, 0.6538]"
1058,a dog runs across the grass to get his toy,2404692474_37da774368.jpg,-1,0.6181,0.7776,0.1594,"['512101751_05a6d93e19.jpg', '2584487952_f70e5aa9bf.jpg', '1346529555_e916816cfe.jpg']","[0.7776, 0.7583, 0.7575]"
1059,the dog barks at the toy,2404692474_37da774368.jpg,-1,0.4403,0.6799,0.2396,"['535529555_583d89b7f2.jpg', '2119660490_ce0d4d1f73.jpg', '1026685415_0431cbf574.jpg']","[0.6799, 0.6797, 0.6785]"
1060,a brown dog is running on a dirt path,240583223_e26e17ee96.jpg,2,0.672,0.7462,0.0741,"['2632366677_43dee456a5.jpg', '240583223_e26e17ee96.jpg', '3435035138_af32890a4c.jpg']","[0.7462, 0.672, 0.6586]"
1061,a dog is running down a dirt path,240583223_e26e17ee96.jpg,5,0.6089,0.7868,0.1779,"['3435035138_af32890a4c.jpg', '2935703360_4f794f7f09.jpg', '1932161768_996eadac87.jpg']","[0.7868, 0.6642, 0.641]"
1062,a running golden retriever,240583223_e26e17ee96.jpg,-1,0.0654,0.7033,0.638,"['3224578187_749882c17f.jpg', '3435035138_af32890a4c.jpg', '1969573381_5ecfae4c80.jpg']","[0.7033, 0.5962, 0.5954]"
1063,a yellow dog running down a sandy path,240583223_e26e17ee96.jpg,3,0.6875,0.7083,0.0208,"['3435035138_af32890a4c.jpg', '2632366677_43dee456a5.jpg', '240583223_e26e17ee96.jpg']","[0.7083, 0.7025, 0.6875]"
1064,the yellow dog is running on the dirt road,240583223_e26e17ee96.jpg,5,0.6053,0.7805,0.1753,"['3435035138_af32890a4c.jpg', '2632366677_43dee456a5.jpg', '1969573381_5ecfae4c80.jpg']","[0.7805, 0.6793, 0.6193]"
1065,a small black and white dog running on the beach with several people in the background,2407470303_6fd5e3600d.jpg,8,0.6735,0.8325,0.1591,"['3562282690_cd2a95fe9e.jpg', '1799271536_6e69c8f1dc.jpg', '339350939_6643bfb270.jpg']","[0.8325, 0.818, 0.8115]"
1066,dog in foreground with three people in background,2407470303_6fd5e3600d.jpg,-1,0.2312,0.7577,0.5264,"['245252561_4f20f1c89e.jpg', '397547349_1fd14b95af.jpg', '2555535057_007501dae5.jpg']","[0.7577, 0.7324, 0.6354]"
1067,a shaggy dog runs in front of three people on the beach,2407470303_6fd5e3600d.jpg,4,0.7528,0.8109,0.0581,"['1799271536_6e69c8f1dc.jpg', '140430106_2978fda105.jpg', '3532194771_07faf20d76.jpg']","[0.8109, 0.7968, 0.7715]"
1068,a family is playing on the beach with their dog,2407470303_6fd5e3600d.jpg,4,0.6947,0.8274,0.1328,"['489773343_a8aecf7db3.jpg', '2759211664_d21393b668.jpg', '3070031806_3d587c2a66.jpg']","[0.8274, 0.7982, 0.704]"
1069,a fluffy blackandwhite dog runs from three people on a sandy beach,2407470303_6fd5e3600d.jpg,3,0.7592,0.8192,0.0601,"['2714220101_c31db50b10.jpg', '3562282690_cd2a95fe9e.jpg', '2407470303_6fd5e3600d.jpg']","[0.8192, 0.784, 0.7592]"
1070,a man is in a truck that is lying on its side during a truck event,2410153942_ba4a136358.jpg,2,0.7522,0.8029,0.0507,"['2088460083_42ee8a595a.jpg', '2410153942_ba4a136358.jpg', '2750867389_4b815f793a.jpg']","[0.8029, 0.7522, 0.7197]"
1071,a red and white car is overturned on a dirt track,2410153942_ba4a136358.jpg,-1,0.3484,0.8866,0.5382,"['2522540026_6ee8ab4c6a.jpg', '3578068665_87bdacef6a.jpg', '2714220101_c31db50b10.jpg']","[0.8866, 0.8329, 0.7148]"
1072,a red car has rolled over on a dirt track,2410153942_ba4a136358.jpg,-1,0.3952,0.884,0.4888,"['2522540026_6ee8ab4c6a.jpg', '3578068665_87bdacef6a.jpg', '2943023421_e297f05e11.jpg']","[0.884, 0.8411, 0.8166]"
1073,the vehicle is lying on its side with the driver inside,2410153942_ba4a136358.jpg,5,0.6918,0.7987,0.1069,"['2750867389_4b815f793a.jpg', '397601572_9587a39291.jpg', '3682428916_69ce66d375.jpg']","[0.7987, 0.7697, 0.7114]"
1074,this offroading driver has tipped his truck,2410153942_ba4a136358.jpg,3,0.7491,0.8427,0.0936,"['2750867389_4b815f793a.jpg', '210625425_fb1ef5d23b.jpg', '2410153942_ba4a136358.jpg']","[0.8427, 0.7674, 0.7491]"
1075,the dog is wearing a purple cape,241046599_28b0ca7b9f.jpg,-1,0.2327,0.6619,0.4293,"['2525270674_4ab536e7ec.jpg', '440184957_267f3f3a2b.jpg', '337647771_3b819feaba.jpg']","[0.6619, 0.6575, 0.6382]"
1076,brown dog with green and purple cape runs on grass,241046599_28b0ca7b9f.jpg,4,0.7514,0.826,0.0746,"['2584487952_f70e5aa9bf.jpg', '2764732789_1392e962d0.jpg', '2404692474_37da774368.jpg']","[0.826, 0.8041, 0.753]"
1077,a small dog wearing a purple and green cape,241046599_28b0ca7b9f.jpg,-1,0.2198,0.6584,0.4386,"['2555535057_007501dae5.jpg', '3336361161_c06cdd160e.jpg', '397547349_1fd14b95af.jpg']","[0.6584, 0.6573, 0.6472]"
1078,a miniature dachshund has an apron on its back,241046599_28b0ca7b9f.jpg,-1,0.0754,0.7022,0.6267,"['264141937_585320617a.jpg', '2525270674_4ab536e7ec.jpg', '281754914_bc8119a0ed.jpg']","[0.7022, 0.6664, 0.6412]"
1079,a small brown dog is running across the grass wearing a purple and green coat,241046599_28b0ca7b9f.jpg,-1,0.5748,0.8089,0.2341,"['2764732789_1392e962d0.jpg', '2942133798_e57c862a90.jpg', '2886411666_72d8b12ce4.jpg']","[0.8089, 0.745, 0.7289]"
1081,a boy wearing a red jersey is running in the street,2410618963_fb78307d18.jpg,8,0.5837,0.7046,0.1209,"['3111208043_dbe8e87fa1.jpg', '2497074804_b4f3e7fd90.jpg', '1104133405_c04a00707f.jpg']","[0.7046, 0.6828, 0.6786]"
1082,a young boy in an orange shirt is smiling as he runs in a city scene,2410618963_fb78307d18.jpg,7,0.5891,0.8423,0.2532,"['2021671653_567395c7cf.jpg', '543264612_c53cc163b4.jpg', '3494394662_3edfd4a34c.jpg']","[0.8423, 0.7517, 0.7504]"
1084,a young man running on a sidewalk with graffiti in the background,2410618963_fb78307d18.jpg,6,0.6429,0.7346,0.0917,"['3111208043_dbe8e87fa1.jpg', '2497074804_b4f3e7fd90.jpg', '2021671653_567395c7cf.jpg']","[0.7346, 0.7285, 0.7242]"
1085,a small brown and white dog is jumping over bushels of hay,2411824767_4eb1fae823.jpg,-1,0.3937,0.7796,0.3859,"['3682038869_585075b5ff.jpg', '3301754574_465af5bf6d.jpg', '3330935489_9cb67ca36b.jpg']","[0.7796, 0.7062, 0.6854]"
1086,a dog jumps over hay,2411824767_4eb1fae823.jpg,-1,0.2829,0.7529,0.4699,"['3682038869_585075b5ff.jpg', '3374384485_751f719be4.jpg', '2480832276_fa55480ecb.jpg']","[0.7529, 0.698, 0.6472]"
1087,a brown dog is jumping over a grassy mound near to a lake,2411824767_4eb1fae823.jpg,-1,0.4173,0.6518,0.2345,"['967719295_3257695095.jpg', '1526325728_74eb4153d8.jpg', '3690425778_3b390b3ea5.jpg']","[0.6518, 0.633, 0.6112]"
1088,a brown and white dog leaps,2411824767_4eb1fae823.jpg,-1,0.3495,0.7488,0.3993,"['3485599424_94de8ede51.jpg', '2922512807_d382528a93.jpg', '3696246123_99d4d10140.jpg']","[0.7488, 0.6391, 0.6309]"
1089,a corgi jumps off a bale of hay m water and buildings behind it,2411824767_4eb1fae823.jpg,-1,0.4378,0.6887,0.2509,"['3315110972_1090d11728.jpg', '3282634762_2650d0088a.jpg', '3295680663_af21ea648b.jpg']","[0.6887, 0.6818, 0.675]"
1090,a boy in a red jacket points at red tulips,2412390588_a89cab30f4.jpg,4,0.6791,0.7383,0.0592,"['2131762850_5293a288d9.jpg', '3208074567_ac44aeb3f3.jpg', '1235580648_7eebaed9bc.jpg']","[0.7383, 0.7061, 0.7056]"
1091,a boy in red is pointing to a red tulip,2412390588_a89cab30f4.jpg,9,0.5962,0.6735,0.0773,"['3131160589_dc73c209b7.jpg', '3630332976_fdba22c50b.jpg', '2131762850_5293a288d9.jpg']","[0.6735, 0.6519, 0.6443]"
1093,a child in a red longsleeve shirt is pointing at the red tulips,2412390588_a89cab30f4.jpg,2,0.6382,0.7582,0.12,"['3437315443_ba2263f92e.jpg', '2412390588_a89cab30f4.jpg', '3470303255_fbb41b8dd0.jpg']","[0.7582, 0.6382, 0.6123]"
1095,a horse mascot gives high fives to some football fans,241346215_037e18403a.jpg,-1,0.2702,0.8869,0.6167,"['3138562460_44227a35cf.jpg', '2656987333_80dcc82c05.jpg', '3541962817_78bcd3835b.jpg']","[0.8869, 0.7511, 0.7496]"
1096,a horse mascot stands in front of several kids,241346215_037e18403a.jpg,-1,0.4266,0.8492,0.4226,"['3138562460_44227a35cf.jpg', '2656987333_80dcc82c05.jpg', '109202756_b97fcdc62c.jpg']","[0.8492, 0.8357, 0.7885]"
1097,a mascot at a sporting event waves to the crowd,241346215_037e18403a.jpg,-1,0.4179,0.7486,0.3307,"['1425919702_ddb761aeec.jpg', '241347271_a39a5a0070.jpg', '2417745327_a2c2705043.jpg']","[0.7486, 0.6175, 0.5847]"
1098,a team mascot raising its hands toward people,241346215_037e18403a.jpg,-1,0.2797,0.774,0.4943,"['3535056297_e16f014cb7.jpg', '3195188609_01afbe46e6.jpg', '3242718240_3358f2d6e6.jpg']","[0.774, 0.7125, 0.712]"
1099,oklahoma horse mascot in a sea of red fans,241346215_037e18403a.jpg,-1,0.2833,0.723,0.4396,"['1663454406_5e2cf8c5bb.jpg', '3138562460_44227a35cf.jpg', '2500567791_101d5ddee3.jpg']","[0.723, 0.7128, 0.6395]"
1100,two football teams compete,241347271_a39a5a0070.jpg,3,0.8415,0.9055,0.064,"['241347803_afb04b12c4.jpg', '241347547_902725b9f8.jpg', '241347271_a39a5a0070.jpg']","[0.9055, 0.8606, 0.8415]"
1101,men play football as a crowd watches,241347271_a39a5a0070.jpg,-1,0.4574,0.8367,0.3793,"['3195188609_01afbe46e6.jpg', '269986132_91b71e8aaa.jpg', '3539840291_1c3eed701d.jpg']","[0.8367, 0.6881, 0.6728]"
1103,a football game in progress,241347271_a39a5a0070.jpg,2,0.7645,0.7968,0.0323,"['241347547_902725b9f8.jpg', '241347271_a39a5a0070.jpg', '241347803_afb04b12c4.jpg']","[0.7968, 0.7645, 0.7448]"
1104,football players are on the field,241347271_a39a5a0070.jpg,4,0.741,0.8781,0.1371,"['241347547_902725b9f8.jpg', '241347803_afb04b12c4.jpg', '2003663004_5b70920a98.jpg']","[0.8781, 0.8229, 0.7976]"
1105,a football coach standing with his players behind him,241347547_902725b9f8.jpg,8,0.6005,0.8903,0.2899,"['241347635_e691395c2f.jpg', '1396703063_e8c3687afe.jpg', '2939371251_f923569a72.jpg']","[0.8903, 0.7277, 0.6837]"
1106,a group of football players in gold helmets stand around a man in a purple shirt,241347547_902725b9f8.jpg,4,0.7741,0.8447,0.0705,"['2003663004_5b70920a98.jpg', '2939371251_f923569a72.jpg', '241347803_afb04b12c4.jpg']","[0.8447, 0.814, 0.7911]"
1107,a group of footballs players is standing behind a coaching official,241347547_902725b9f8.jpg,-1,0.1254,0.6802,0.5549,"['3195188609_01afbe46e6.jpg', '3539840291_1c3eed701d.jpg', '3640109324_3ce89e4d1a.jpg']","[0.6802, 0.6762, 0.6183]"
1109,a man surrounded by football players,241347547_902725b9f8.jpg,2,0.8539,0.8558,0.0019,"['241347271_a39a5a0070.jpg', '241347547_902725b9f8.jpg', '241347803_afb04b12c4.jpg']","[0.8558, 0.8539, 0.8181]"
1110,a man is walking along a field,241347635_e691395c2f.jpg,-1,0.4745,0.7307,0.2562,"['762947607_2001ee4c72.jpg', '2681215810_00b0642f7b.jpg', '2845845721_d0bc113ff7.jpg']","[0.7307, 0.7235, 0.6829]"
1111,a man in sunglasses blue shirt and beige pants walks across an athletic field,241347635_e691395c2f.jpg,-1,0.4211,0.7129,0.2918,"['1514957266_a19827c538.jpg', '2673148534_8daf0de833.jpg', '109823397_e35154645f.jpg']","[0.7129, 0.6779, 0.6595]"
1112,a man walks down a field with a crowd in the stands behind him,241347635_e691395c2f.jpg,10,0.5635,0.6516,0.0881,"['2460823604_7f6f786b1c.jpg', '436013859_793d870b6f.jpg', '2845845721_d0bc113ff7.jpg']","[0.6516, 0.6457, 0.6347]"
1113,the head coach is walking out on the field,241347635_e691395c2f.jpg,4,0.6421,0.7698,0.1277,"['2460823604_7f6f786b1c.jpg', '2472574160_8ce233f396.jpg', '3290105461_7590f23371.jpg']","[0.7698, 0.6485, 0.6435]"
1114,the man with the white pants and blue nike shirt has a whistle around his neck,241347635_e691395c2f.jpg,-1,0.3067,0.8574,0.5507,"['2856700531_312528eea4.jpg', '3412249548_00820fc4ca.jpg', '2219959872_988e6d498e.jpg']","[0.8574, 0.6856, 0.6806]"
1115,a man in a red football uniform and helmet looks to the left,241347803_afb04b12c4.jpg,6,0.6497,0.8621,0.2124,"['3230101918_7d81cb0fc8.jpg', '241347547_902725b9f8.jpg', '3131160589_dc73c209b7.jpg']","[0.8621, 0.7301, 0.7058]"
1116,the oklahoma football player watches the game from the sidelines,241347803_afb04b12c4.jpg,2,0.799,0.8712,0.0721,"['241347271_a39a5a0070.jpg', '241347803_afb04b12c4.jpg', '241347547_902725b9f8.jpg']","[0.8712, 0.799, 0.7914]"
1118,a large football player in a red uniform,241347803_afb04b12c4.jpg,3,0.8257,0.9051,0.0794,"['2837799692_2f1c50722a.jpg', '241347271_a39a5a0070.jpg', '241347803_afb04b12c4.jpg']","[0.9051, 0.8802, 0.8257]"
1119,this football team wears red shirts and red helmets,241347803_afb04b12c4.jpg,2,0.7782,0.8273,0.0491,"['241347547_902725b9f8.jpg', '241347803_afb04b12c4.jpg', '2003663004_5b70920a98.jpg']","[0.8273, 0.7782, 0.7488]"
1121,a dog is running through the ocean,2417745327_a2c2705043.jpg,7,0.6705,0.8946,0.2241,"['3401902253_cd27e6d0fe.jpg', '3257277774_aba333a94c.jpg', '3673165148_67f217064f.jpg']","[0.8946, 0.7191, 0.7165]"
1126,two dogs are outside near patio furniture,2419221084_01a14176b4.jpg,4,0.6122,0.7529,0.1407,"['460935487_75b2da7854.jpg', '2702506716_17a7fb3ba4.jpg', '909808296_23c427022d.jpg']","[0.7529, 0.7256, 0.6478]"
1127,two small brown and white dogs standing beside some white chairs,2419221084_01a14176b4.jpg,4,0.6502,0.6721,0.022,"['460935487_75b2da7854.jpg', '1084040636_97d9633581.jpg', '2702506716_17a7fb3ba4.jpg']","[0.6721, 0.6533, 0.6521]"
1130,a young asian girl wearing flip flops and a flowered sundress runs down the street,2422018883_336519b5c6.jpg,3,0.6256,0.6621,0.0365,"['537359971_6e28f5e66e.jpg', '3484820303_7be0e914b4.jpg', '2422018883_336519b5c6.jpg']","[0.6621, 0.6361, 0.6256]"
1132,a small toddler girl in a white dress walking,2422018883_336519b5c6.jpg,4,0.6411,0.7401,0.0991,"['2592019072_a6c0090da4.jpg', '3555231025_73fa54fa29.jpg', '3286222970_1fa445e38f.jpg']","[0.7401, 0.6691, 0.665]"
1133,a little girl wears a white dress and pink flip flops,2422018883_336519b5c6.jpg,9,0.5641,0.6457,0.0816,"['3431101934_99a6c55914.jpg', '3286222970_1fa445e38f.jpg', '2951092164_4940b9a517.jpg']","[0.6457, 0.6093, 0.6092]"
1134,a baby in a white and pink dress walks outside,2422018883_336519b5c6.jpg,4,0.6435,0.6645,0.021,"['341430859_4519802e8f.jpg', '2259203920_6b93b721ce.jpg', '635444010_bd81c89ab7.jpg']","[0.6645, 0.6494, 0.6485]"
1135,a dachshund going for a walk,242324909_06d5a6c44b.jpg,-1,0.3248,0.6905,0.3657,"['256444892_efcb3bd824.jpg', '2344412916_9a5a9b1c82.jpg', '3393446245_37dd3f3b59.jpg']","[0.6905, 0.6666, 0.6452]"
1136,a little brown dog walks on the sidewalk with its tongue sticking out,242324909_06d5a6c44b.jpg,5,0.5919,0.8103,0.2184,"['3435035138_af32890a4c.jpg', '2555535057_007501dae5.jpg', '245252561_4f20f1c89e.jpg']","[0.8103, 0.6229, 0.6179]"
1137,a little brown dog with a blue collar is being walked along a path,242324909_06d5a6c44b.jpg,-1,0.5224,0.7257,0.2033,"['3435035138_af32890a4c.jpg', '359082432_c1fd5aa2d6.jpg', '1969573381_5ecfae4c80.jpg']","[0.7257, 0.705, 0.626]"
1138,a small brown dog is pulling on its blue and white leash while on a walk,242324909_06d5a6c44b.jpg,9,0.5887,0.761,0.1724,"['3228069008_edb2961fc4.jpg', '1975531316_8b00eeaaf7.jpg', '2518219912_f47214aa16.jpg']","[0.761, 0.7498, 0.7183]"
1139,a small brown dog on a leash,242324909_06d5a6c44b.jpg,-1,0.5834,0.7682,0.1847,"['3228069008_edb2961fc4.jpg', '2518219912_f47214aa16.jpg', '1975531316_8b00eeaaf7.jpg']","[0.7682, 0.711, 0.6632]"
1140,two dogs pass each other near some water,2427558437_3e839056d7.jpg,2,0.7129,0.748,0.0351,"['2632381125_de32bdfdf6.jpg', '2427558437_3e839056d7.jpg', '2244024374_54d7e88c2b.jpg']","[0.748, 0.7129, 0.6932]"
1141,two brown dogs together standing on the bank of a lake,2427558437_3e839056d7.jpg,3,0.7821,0.8085,0.0264,"['2220175999_081aa9cce8.jpg', '2632381125_de32bdfdf6.jpg', '2427558437_3e839056d7.jpg']","[0.8085, 0.7928, 0.7821]"
1144,the two dogs are walking past each other on a beach,2427558437_3e839056d7.jpg,-1,0.6284,0.8473,0.2188,"['566921157_07c18a41e2.jpg', '496555371_3e1ee0d97d.jpg', '3070031806_3d587c2a66.jpg']","[0.8473, 0.7987, 0.7734]"
1145,a,2428275562_4bde2bc5ea.jpg,-1,0.169,0.706,0.537,"['3098714492_19939e3b19.jpg', '3012513414_86180c44cb.jpg', '319870744_0e0138d205.jpg']","[0.706, 0.6625, 0.6523]"
1147,a black and white dog is sliding down a sandy hill,2428275562_4bde2bc5ea.jpg,5,0.6273,0.8136,0.1863,"['3562282690_cd2a95fe9e.jpg', '2407470303_6fd5e3600d.jpg', '3415809168_af9dabdba5.jpg']","[0.8136, 0.7884, 0.6977]"
1148,a black and white dog wearing a red collar is digging in the dirt,2428275562_4bde2bc5ea.jpg,4,0.5937,0.7511,0.1575,"['467858872_f3431df682.jpg', '3264678536_46601d25f0.jpg', '3229898555_16877f5180.jpg']","[0.7511, 0.6517, 0.6507]"
1149,a black dog running on a sand mound,2428275562_4bde2bc5ea.jpg,-1,0.5651,0.8954,0.3304,"['2090997177_76d482b158.jpg', '254527963_3f5824b0e8.jpg', '2378127945_8dc9da82d7.jpg']","[0.8954, 0.8543, 0.7021]"
1150,two dogs running through sand,2434006663_207a284cec.jpg,3,0.8374,0.8685,0.0312,"['496555371_3e1ee0d97d.jpg', '566921157_07c18a41e2.jpg', '2434006663_207a284cec.jpg']","[0.8685, 0.8615, 0.8374]"
