caption_idx,caption,ground_truth_image,actual_rank_of_gt,gt_score,top1_score,score_gap,predicted_top3_images,predicted_top3_scores
1107,a group of footballs players is standing behind a coaching official,241347547_902725b9f8.jpg,5,0.6089,0.6876,0.0788,"['2003663004_5b70920a98.jpg', '2939371251_f923569a72.jpg', '241347803_afb04b12c4.jpg']","[0.6876, 0.6588, 0.657]"
1108,a man in blue shirt is surrounded by football players,241347547_902725b9f8.jpg,4,0.6372,0.7515,0.1143,"['241347635_e691395c2f.jpg', '2837799692_2f1c50722a.jpg', '241347803_afb04b12c4.jpg']","[0.7515, 0.6997, 0.6845]"
1109,a man surrounded by football players,241347547_902725b9f8.jpg,5,0.6783,0.733,0.0546,"['241347803_afb04b12c4.jpg', '241347271_a39a5a0070.jpg', '241347635_e691395c2f.jpg']","[0.733, 0.6987, 0.6911]"
1110,a man is walking along a field,241347635_e691395c2f.jpg,6,0.4454,0.591,0.1457,"['2344412916_9a5a9b1c82.jpg', '1396703063_e8c3687afe.jpg', '2472574160_8ce233f396.jpg']","[0.591, 0.469, 0.4612]"
1112,a man walks down a field with a crowd in the stands behind him,241347635_e691395c2f.jpg,2,0.6371,0.6434,0.0064,"['3433470650_a8b1c27173.jpg', '241347635_e691395c2f.jpg', '1396703063_e8c3687afe.jpg']","[0.6434, 0.6371, 0.6024]"
1114,the man with the white pants and blue nike shirt has a whistle around his neck,241347635_e691395c2f.jpg,-1,0.4332,0.5807,0.1475,"['2924884899_f512c84332.jpg', '3290105461_7590f23371.jpg', '2856700531_312528eea4.jpg']","[0.5807, 0.5758, 0.5533]"
1116,the oklahoma football player watches the game from the sidelines,241347803_afb04b12c4.jpg,2,0.7905,0.796,0.0056,"['2837799692_2f1c50722a.jpg', '241347803_afb04b12c4.jpg', '241347547_902725b9f8.jpg']","[0.796, 0.7905, 0.7563]"
1126,two dogs are outside near patio furniture,2419221084_01a14176b4.jpg,8,0.5835,0.7044,0.1209,"['460935487_75b2da7854.jpg', '909808296_23c427022d.jpg', '2702506716_17a7fb3ba4.jpg']","[0.7044, 0.6997, 0.657]"
1127,two small brown and white dogs standing beside some white chairs,2419221084_01a14176b4.jpg,7,0.5433,0.6839,0.1406,"['2702506716_17a7fb3ba4.jpg', '3336361161_c06cdd160e.jpg', '460935487_75b2da7854.jpg']","[0.6839, 0.6648, 0.6332]"
1128,two small dogs play on the lawn,2419221084_01a14176b4.jpg,2,0.6731,0.7486,0.0755,"['2314722788_6262c3aa40.jpg', '2419221084_01a14176b4.jpg', '2567035103_3511020c8f.jpg']","[0.7486, 0.6731, 0.669]"
1130,a young asian girl wearing flip flops and a flowered sundress runs down the street,2422018883_336519b5c6.jpg,8,0.53,0.7341,0.204,"['613900608_2e49415772.jpg', '2592019072_a6c0090da4.jpg', '3415228562_4efa9c9b70.jpg']","[0.7341, 0.6327, 0.5949]"
1131,a young asian girl wearing a dress running,2422018883_336519b5c6.jpg,3,0.6091,0.6391,0.0301,"['3415228562_4efa9c9b70.jpg', '2592019072_a6c0090da4.jpg', '2422018883_336519b5c6.jpg']","[0.6391, 0.6144, 0.6091]"
1132,a small toddler girl in a white dress walking,2422018883_336519b5c6.jpg,10,0.4861,0.6417,0.1557,"['3286222970_1fa445e38f.jpg', '961611340_251081fcb8.jpg', '635444010_bd81c89ab7.jpg']","[0.6417, 0.6264, 0.5906]"
1133,a little girl wears a white dress and pink flip flops,2422018883_336519b5c6.jpg,-1,0.2536,0.6962,0.4426,"['640409060_6af18fdd54.jpg', '961611340_251081fcb8.jpg', '3688858505_e8afd1475d.jpg']","[0.6962, 0.6801, 0.6155]"
1134,a baby in a white and pink dress walks outside,2422018883_336519b5c6.jpg,10,0.4565,0.7024,0.2459,"['635444010_bd81c89ab7.jpg', '3111897772_5211a37a02.jpg', '3286222970_1fa445e38f.jpg']","[0.7024, 0.5489, 0.5391]"
1135,a dachshund going for a walk,242324909_06d5a6c44b.jpg,5,0.5685,0.6162,0.0477,"['1975531316_8b00eeaaf7.jpg', '3383491811_fd9d3a891d.jpg', '909808296_23c427022d.jpg']","[0.6162, 0.6041, 0.5793]"
1136,a little brown dog walks on the sidewalk with its tongue sticking out,242324909_06d5a6c44b.jpg,5,0.5847,0.6644,0.0798,"['240583223_e26e17ee96.jpg', '3435035138_af32890a4c.jpg', '2198964806_c57b0534d3.jpg']","[0.6644, 0.6548, 0.6542]"
1137,a little brown dog with a blue collar is being walked along a path,242324909_06d5a6c44b.jpg,4,0.5913,0.6647,0.0734,"['3435035138_af32890a4c.jpg', '3383491811_fd9d3a891d.jpg', '2632366677_43dee456a5.jpg']","[0.6647, 0.6174, 0.6041]"
1138,a small brown dog is pulling on its blue and white leash while on a walk,242324909_06d5a6c44b.jpg,8,0.5524,0.6858,0.1334,"['1975531316_8b00eeaaf7.jpg', '3383491811_fd9d3a891d.jpg', '3228069008_edb2961fc4.jpg']","[0.6858, 0.6832, 0.6748]"
1139,a small brown dog on a leash,242324909_06d5a6c44b.jpg,-1,0.5014,0.787,0.2856,"['3383491811_fd9d3a891d.jpg', '3228069008_edb2961fc4.jpg', '2949353587_64c54e9589.jpg']","[0.787, 0.736, 0.621]"
1140,two dogs pass each other near some water,2427558437_3e839056d7.jpg,9,0.5994,0.7836,0.1842,"['2289212650_69de7a20b2.jpg', '2220175999_081aa9cce8.jpg', '481827288_a688be7913.jpg']","[0.7836, 0.7755, 0.7389]"
1141,two brown dogs together standing on the bank of a lake,2427558437_3e839056d7.jpg,2,0.7103,0.731,0.0207,"['2244024374_54d7e88c2b.jpg', '2427558437_3e839056d7.jpg', '2220175999_081aa9cce8.jpg']","[0.731, 0.7103, 0.6902]"
1142,a large brown dog and a small brown dog are standing near each other beside a body of water,2427558437_3e839056d7.jpg,3,0.7343,0.8024,0.0681,"['2220175999_081aa9cce8.jpg', '2244024374_54d7e88c2b.jpg', '2427558437_3e839056d7.jpg']","[0.8024, 0.7399, 0.7343]"
1143,a big dog and a little dog stand near each other near the water,2427558437_3e839056d7.jpg,4,0.6629,0.7336,0.0706,"['2220175999_081aa9cce8.jpg', '481827288_a688be7913.jpg', '2244024374_54d7e88c2b.jpg']","[0.7336, 0.6688, 0.6649]"
1144,the two dogs are walking past each other on a beach,2427558437_3e839056d7.jpg,7,0.584,0.7508,0.1668,"['3070031806_3d587c2a66.jpg', '496555371_3e1ee0d97d.jpg', '1067790824_f3cc97239b.jpg']","[0.7508, 0.7145, 0.6699]"
1145,a,2428275562_4bde2bc5ea.jpg,-1,-0.1875,0.6749,0.8625,"['3098714492_19939e3b19.jpg', '3098707588_5096d20397.jpg', '2652155912_8ba5426790.jpg']","[0.6749, 0.5978, 0.5479]"
1148,a black and white dog wearing a red collar is digging in the dirt,2428275562_4bde2bc5ea.jpg,3,0.5846,0.6461,0.0614,"['1526325728_74eb4153d8.jpg', '467858872_f3431df682.jpg', '2428275562_4bde2bc5ea.jpg']","[0.6461, 0.6055, 0.5846]"
1149,a black dog running on a sand mound,2428275562_4bde2bc5ea.jpg,9,0.552,0.7772,0.2252,"['2090997177_76d482b158.jpg', '254527963_3f5824b0e8.jpg', '2378127945_8dc9da82d7.jpg']","[0.7772, 0.7605, 0.6854]"
1150,two dogs running through sand,2434006663_207a284cec.jpg,4,0.6981,0.7368,0.0388,"['496555371_3e1ee0d97d.jpg', '566921157_07c18a41e2.jpg', '3070031806_3d587c2a66.jpg']","[0.7368, 0.7179, 0.7151]"
1151,a brown dog is chasing a black dog on the sand,2434006663_207a284cec.jpg,4,0.7367,0.7583,0.0216,"['496555371_3e1ee0d97d.jpg', '566921157_07c18a41e2.jpg', '3070031806_3d587c2a66.jpg']","[0.7583, 0.7481, 0.7443]"
1152,a dog holding a stick running in the sand chased by a grey dog,2434006663_207a284cec.jpg,2,0.6528,0.6691,0.0163,"['2629346153_155ba73ae9.jpg', '2434006663_207a284cec.jpg', '3248408149_41a8dd90d3.jpg']","[0.6691, 0.6528, 0.6387]"
1153,two dogs fetch sticks in the snow next to the tree line,2434006663_207a284cec.jpg,-1,0.4062,0.627,0.2208,"['1403414927_5f80281505.jpg', '3330935489_9cb67ca36b.jpg', '2289096282_4ef120f189.jpg']","[0.627, 0.6144, 0.5626]"
1154,two dogs running near a line of tall trees,2434006663_207a284cec.jpg,-1,0.3782,0.776,0.3978,"['1403414927_5f80281505.jpg', '2289096282_4ef120f189.jpg', '2419221084_01a14176b4.jpg']","[0.776, 0.6693, 0.6238]"
1155,a man in a button up shirt and tie is wearing a smiling mask,2437266971_b91a8f9a00.jpg,6,0.5017,0.7537,0.2519,"['3412249548_00820fc4ca.jpg', '1235580648_7eebaed9bc.jpg', '2551344688_17a12a6948.jpg']","[0.7537, 0.6182, 0.5565]"
1156,a masked man in blue shirt and a tie holding papers in front of him,2437266971_b91a8f9a00.jpg,3,0.5768,0.6285,0.0517,"['3613005134_bb7f304da1.jpg', '3105929913_94a6882e25.jpg', '2437266971_b91a8f9a00.jpg']","[0.6285, 0.5777, 0.5768]"
1157,a man hands out fliers while wearing a mask,2437266971_b91a8f9a00.jpg,2,0.552,0.5839,0.0319,"['440184957_267f3f3a2b.jpg', '2437266971_b91a8f9a00.jpg', '2551344688_17a12a6948.jpg']","[0.5839, 0.552, 0.5517]"
1158,a man in a blue shirt and tie is wearing a white mask whilst handing out papers,2437266971_b91a8f9a00.jpg,2,0.575,0.6156,0.0406,"['3105929913_94a6882e25.jpg', '2437266971_b91a8f9a00.jpg', '2533076864_d799996433.jpg']","[0.6156, 0.575, 0.5252]"
1159,man in business attire with guy fawkes mask holding paper at protest,2437266971_b91a8f9a00.jpg,2,0.604,0.6442,0.0402,"['2815256108_fc1302117d.jpg', '2437266971_b91a8f9a00.jpg', '251958970_fa6b423f23.jpg']","[0.6442, 0.604, 0.5995]"
1161,a young man wearing a yellow shirt and baseball helemt swinging a bat,2443380641_7b38d18f5b.jpg,4,0.6022,0.6482,0.046,"['2460823604_7f6f786b1c.jpg', '3517124784_4b4eb62a7a.jpg', '3290105461_7590f23371.jpg']","[0.6482, 0.6475, 0.6117]"
1163,a little league game in action,2443380641_7b38d18f5b.jpg,5,0.6221,0.7041,0.0821,"['2736508369_fd9ff0b42f.jpg', '3380072636_4cd59385fd.jpg', '269986132_91b71e8aaa.jpg']","[0.7041, 0.6396, 0.6285]"
1165,a blurry dog inside on a carpet,244399048_8332bb3270.jpg,-1,0.5495,0.7804,0.2309,"['2949353587_64c54e9589.jpg', '2325258180_6217dd17eb.jpg', '3383491811_fd9d3a891d.jpg']","[0.7804, 0.7749, 0.7074]"
1166,a dog is jumping up in the air to catch a toy,244399048_8332bb3270.jpg,-1,0.4616,0.741,0.2794,"['3544673666_ffc7483c96.jpg', '2839807428_efe42423f2.jpg', '539750844_02a07ec524.jpg']","[0.741, 0.6493, 0.6335]"
1167,a dog standing up on two legs with something in his mouth,244399048_8332bb3270.jpg,7,0.6169,0.6721,0.0552,"['2095444126_201ff9f222.jpg', '3228069008_edb2961fc4.jpg', '2882483779_73c171ac19.jpg']","[0.6721, 0.6662, 0.6536]"
1168,dog jumping up with something in its mouth,244399048_8332bb3270.jpg,-1,0.588,0.6622,0.0741,"['2882483779_73c171ac19.jpg', '2095444126_201ff9f222.jpg', '2641288004_30ce961211.jpg']","[0.6622, 0.6528, 0.6369]"
1169,the furry brown and white dog is jumping around near a door,244399048_8332bb3270.jpg,-1,0.4107,0.6768,0.2661,"['460935487_75b2da7854.jpg', '2550109269_bc4262bd27.jpg', '3415165462_e1cb536d08.jpg']","[0.6768, 0.6276, 0.6224]"
1170,a group of muzzled greyhound dogs jumping over a wall,2444134813_20895c640c.jpg,6,0.5098,0.634,0.1242,"['2165461920_1a4144eb2b.jpg', '2818735880_68b3dfe1f5.jpg', '2176874361_2b4149010b.jpg']","[0.634, 0.5792, 0.5667]"
1171,four dogs jumping over a hurdle,2444134813_20895c640c.jpg,8,0.5517,0.6883,0.1367,"['2768021570_46bc6325e3.jpg', '2102581664_5ea50f85c6.jpg', '2165461920_1a4144eb2b.jpg']","[0.6883, 0.6697, 0.6292]"
1172,many dogs jump over a fence,2444134813_20895c640c.jpg,-1,0.4629,0.661,0.1981,"['2102581664_5ea50f85c6.jpg', '2176874361_2b4149010b.jpg', '2818735880_68b3dfe1f5.jpg']","[0.661, 0.6309, 0.5832]"
1173,the dogs are racing,2444134813_20895c640c.jpg,3,0.6606,0.6702,0.0096,"['3036596725_541bbe0955.jpg', '3271084924_4778d556cc.jpg', '2444134813_20895c640c.jpg']","[0.6702, 0.6655, 0.6606]"
1174,the dogs jump over an obstacle at an event,2444134813_20895c640c.jpg,6,0.6559,0.724,0.0682,"['3474999131_788cbf253f.jpg', '2768021570_46bc6325e3.jpg', '2831672255_d779807c14.jpg']","[0.724, 0.7089, 0.7066]"
1175,a white dog with a black patch goes through an obstacle,2444339090_bf7b3211f4.jpg,7,0.5961,0.7228,0.1267,"['2946016853_ceca4f5a07.jpg', '2677656448_6b7e7702af.jpg', '3336361161_c06cdd160e.jpg']","[0.7228, 0.6689, 0.6599]"
1179,a black and white dog runs through pole obstacles,2444339090_bf7b3211f4.jpg,2,0.7605,0.8295,0.069,"['251056963_c8b67f0107.jpg', '2444339090_bf7b3211f4.jpg', '2677614492_792023b928.jpg']","[0.8295, 0.7605, 0.704]"
1183,brown dog on a leash is sniffing the ground in a field of grass,2445783904_e6c38a3a3d.jpg,2,0.7029,0.7195,0.0166,"['1745110280_0cbff5e273.jpg', '2445783904_e6c38a3a3d.jpg', '1659358141_0433c9bf99.jpg']","[0.7195, 0.7029, 0.6976]"
1184,the large brown dog with the red collar is in the grass,2445783904_e6c38a3a3d.jpg,8,0.6548,0.7413,0.0865,"['241046599_28b0ca7b9f.jpg', '1659358141_0433c9bf99.jpg', '3518675890_2f65e23ff9.jpg']","[0.7413, 0.7367, 0.7299]"
1185,a young boy wearing blue is holding a blue baseball bat and holding a white ball in his hand,2448393373_80c011d301.jpg,-1,0.4168,0.7035,0.2867,"['2443380641_7b38d18f5b.jpg', '1104133405_c04a00707f.jpg', '1539166395_0cdc0accee.jpg']","[0.7035, 0.6747, 0.5966]"
1186,a small boy playing in the grass with a blue bat and a ball,2448393373_80c011d301.jpg,-1,0.4943,0.839,0.3446,"['1104133405_c04a00707f.jpg', '1269470943_ba7fc49b4d.jpg', '2381613738_d8d2012e3c.jpg']","[0.839, 0.6994, 0.6905]"
1187,a little boy plays baseball with himself,2448393373_80c011d301.jpg,-1,0.4719,0.6481,0.1762,"['1104133405_c04a00707f.jpg', '1539166395_0cdc0accee.jpg', '2443380641_7b38d18f5b.jpg']","[0.6481, 0.6348, 0.633]"
1188,a boy plays baseball,2448393373_80c011d301.jpg,-1,0.4258,0.7189,0.2931,"['2443380641_7b38d18f5b.jpg', '2736508369_fd9ff0b42f.jpg', '3517124784_4b4eb62a7a.jpg']","[0.7189, 0.6706, 0.5713]"
1189,a boy with a plastic bat looking skyward about to throw a ball,2448393373_80c011d301.jpg,5,0.5672,0.7864,0.2192,"['1104133405_c04a00707f.jpg', '2443380641_7b38d18f5b.jpg', '2460823604_7f6f786b1c.jpg']","[0.7864, 0.6735, 0.6642]"
1190,a man in a wheelchair riding to the park,2449552677_ee78f01bae.jpg,-1,0.4559,0.6136,0.1577,"['3530087422_7eb2b2c289.jpg', '2863180332_372510aa49.jpg', '2877159456_ea4a46b0d2.jpg']","[0.6136, 0.5961, 0.5924]"
1191,a person in a wheelchair is on a sidewalk,2449552677_ee78f01bae.jpg,9,0.4989,0.6044,0.1055,"['3293018193_e4e0c8db7c.jpg', '2894850774_2d530040a1.jpg', '2863180332_372510aa49.jpg']","[0.6044, 0.5996, 0.5886]"
1192,a person wearing a knit cap riding in a wheelchair along a seidwalk outside of a building,2449552677_ee78f01bae.jpg,2,0.5725,0.5786,0.0061,"['3484820303_7be0e914b4.jpg', '2449552677_ee78f01bae.jpg', '635444010_bd81c89ab7.jpg']","[0.5786, 0.5725, 0.5621]"
1193,a person with a brown hat and black jacket is in a wheelchair crossing in front of a sign that says park,2449552677_ee78f01bae.jpg,-1,0.4404,0.6502,0.2098,"['495055747_a75872762a.jpg', '1643915227_9f48068772.jpg', '2344412916_9a5a9b1c82.jpg']","[0.6502, 0.5499, 0.5399]"
1194,the handicapped man wheels past the parking lot,2449552677_ee78f01bae.jpg,-1,0.3796,0.7228,0.3432,"['2863180332_372510aa49.jpg', '2877159456_ea4a46b0d2.jpg', '2894850774_2d530040a1.jpg']","[0.7228, 0.6236, 0.6157]"
1195,a black shaggy haired dog is playing with a brown and white fluffy dog on the gravel,245252561_4f20f1c89e.jpg,-1,0.4286,0.6752,0.2466,"['351876121_c7c0221928.jpg', '2545192257_142fe9e2de.jpg', '2434006663_207a284cec.jpg']","[0.6752, 0.6626, 0.6548]"
1196,a black dog and a white dog play in the street together,245252561_4f20f1c89e.jpg,2,0.6623,0.7228,0.0604,"['2095444126_201ff9f222.jpg', '245252561_4f20f1c89e.jpg', '2545192257_142fe9e2de.jpg']","[0.7228, 0.6623, 0.6124]"
1197,two dogs are playing together on the pavement,245252561_4f20f1c89e.jpg,-1,0.5758,0.6961,0.1204,"['909808296_23c427022d.jpg', '351876121_c7c0221928.jpg', '2419221084_01a14176b4.jpg']","[0.6961, 0.6888, 0.6798]"
1198,a black animal and a white animal in motion in close quarters,245252561_4f20f1c89e.jpg,-1,0.3605,0.5849,0.2244,"['2500567791_101d5ddee3.jpg', '3415809168_af9dabdba5.jpg', '3656104088_a0d1642fa9.jpg']","[0.5849, 0.5312, 0.5301]"
1199,a black dog and a white dog playing in the street,245252561_4f20f1c89e.jpg,2,0.6617,0.6627,0.001,"['2095444126_201ff9f222.jpg', '245252561_4f20f1c89e.jpg', '3353278454_2f3a4d0bbc.jpg']","[0.6627, 0.6617, 0.6194]"
1200,a beautiful waterfall with two people walking on the road beside it,2452686995_621878f561.jpg,3,0.5884,0.6236,0.0351,"['3707283973_5cdaa39340.jpg', '3637013_c675de7705.jpg', '2452686995_621878f561.jpg']","[0.6236, 0.6092, 0.5884]"
1204,two people travel down a path going though a woods with a giant waterfall,2452686995_621878f561.jpg,4,0.5778,0.6755,0.0977,"['2289096282_4ef120f189.jpg', '268654674_d29e00b3d0.jpg', '413737417_b0a8b445e9.jpg']","[0.6755, 0.6671, 0.6566]"
1205,young asian girl with blue hair ribbon picking nose,2456030728_d3d147e774.jpg,9,0.5664,0.7061,0.1397,"['1527297882_dededc7891.jpg', '3517362674_0f5296de19.jpg', '3627011534_485f667b10.jpg']","[0.7061, 0.6705, 0.6632]"
1206,a young girl picks her nose,2456030728_d3d147e774.jpg,5,0.5717,0.7122,0.1405,"['3470303255_fbb41b8dd0.jpg', '758921886_55a351dd67.jpg', '2086678529_b3301c2d71.jpg']","[0.7122, 0.597, 0.5839]"
1207,a little girl with a blue bow holding a plushie while picking her nose,2456030728_d3d147e774.jpg,-1,0.4486,0.7061,0.2574,"['3079787482_0757e9d167.jpg', '3470303255_fbb41b8dd0.jpg', '458735196_176e7df6b3.jpg']","[0.7061, 0.6004, 0.5954]"
1208,a little girl with a ribbon in her hair is picking her nose,2456030728_d3d147e774.jpg,5,0.5746,0.6977,0.1232,"['3517362674_0f5296de19.jpg', '3470303255_fbb41b8dd0.jpg', '2086678529_b3301c2d71.jpg']","[0.6977, 0.6373, 0.6026]"
1209,an asian girl with a finger up her nose,2456030728_d3d147e774.jpg,-1,0.4527,0.6655,0.2128,"['2695085862_2ed62df354.jpg', '1527297882_dededc7891.jpg', '2204550058_2707d92338.jpg']","[0.6655, 0.6537, 0.631]"
1210,a man is docking a boat,2456907314_49bc4591c4.jpg,3,0.6046,0.731,0.1264,"['361183669_52be9662b9.jpg', '2125216241_5b265a2fbc.jpg', '2456907314_49bc4591c4.jpg']","[0.731, 0.6504, 0.6046]"
1211,a man is using a long pole to push two boats apart,2456907314_49bc4591c4.jpg,3,0.6224,0.6479,0.0255,"['361183669_52be9662b9.jpg', '493542985_c85ad29ebe.jpg', '2456907314_49bc4591c4.jpg']","[0.6479, 0.627, 0.6224]"
1212,a man on a boat is using a large stick to push another boat away,2456907314_49bc4591c4.jpg,-1,0.455,0.5793,0.1243,"['482088914_e6ea4501e9.jpg', '493542985_c85ad29ebe.jpg', '146577646_9e64b8c2dc.jpg']","[0.5793, 0.5246, 0.5071]"
1213,a man on a fishing boat pushing a wooden pole into the water,2456907314_49bc4591c4.jpg,3,0.632,0.6924,0.0604,"['361183669_52be9662b9.jpg', '493542985_c85ad29ebe.jpg', '2456907314_49bc4591c4.jpg']","[0.6924, 0.654, 0.632]"
1214,a man standing on a boat is pulling another boat close by with a bamboo stick,2456907314_49bc4591c4.jpg,2,0.5626,0.5975,0.0349,"['361183669_52be9662b9.jpg', '2456907314_49bc4591c4.jpg', '493542985_c85ad29ebe.jpg']","[0.5975, 0.5626, 0.5545]"
1215,a little boy swings at the playground,2458269558_277012780d.jpg,4,0.6629,0.7195,0.0566,"['2855417531_521bf47b50.jpg', '2362481035_a7600875d0.jpg', '2381613738_d8d2012e3c.jpg']","[0.7195, 0.7167, 0.668]"
1218,a blonde boy in a white and orange tshirt is playing on a swing,2458269558_277012780d.jpg,2,0.8168,0.8339,0.017,"['3396036947_0af6c3aab7.jpg', '2458269558_277012780d.jpg', '2884252132_5d8e776893.jpg']","[0.8339, 0.8168, 0.7589]"
1219,a boy in a surfing shirt is swinging on a swing,2458269558_277012780d.jpg,3,0.7314,0.7565,0.0251,"['3396036947_0af6c3aab7.jpg', '2855417531_521bf47b50.jpg', '2458269558_277012780d.jpg']","[0.7565, 0.7348, 0.7314]"
1220,a boy baseball player in a green and yellow jersey leaps for the ball,2460823604_7f6f786b1c.jpg,2,0.6246,0.7307,0.1061,"['2443380641_7b38d18f5b.jpg', '2460823604_7f6f786b1c.jpg', '1104133405_c04a00707f.jpg']","[0.7307, 0.6246, 0.6029]"
1221,a boy chasing a baseball,2460823604_7f6f786b1c.jpg,3,0.6,0.7566,0.1566,"['2443380641_7b38d18f5b.jpg', '2736508369_fd9ff0b42f.jpg', '2460823604_7f6f786b1c.jpg']","[0.7566, 0.6043, 0.6]"
1222,a little boy playing baseball goes for the ball on the ground,2460823604_7f6f786b1c.jpg,3,0.6656,0.7559,0.0903,"['2443380641_7b38d18f5b.jpg', '1104133405_c04a00707f.jpg', '2460823604_7f6f786b1c.jpg']","[0.7559, 0.6765, 0.6656]"
1223,a young boy dives to catch the ball during a baseball game,2460823604_7f6f786b1c.jpg,3,0.5932,0.6588,0.0656,"['2443380641_7b38d18f5b.jpg', '2736508369_fd9ff0b42f.jpg', '2460823604_7f6f786b1c.jpg']","[0.6588, 0.6477, 0.5932]"
1224,the boy in the green and yellow shirt has a glove on and is going towards the ball,2460823604_7f6f786b1c.jpg,5,0.6307,0.7685,0.1379,"['1104133405_c04a00707f.jpg', '3177298173_78cea31d64.jpg', '1427391496_ea512cbe7f.jpg']","[0.7685, 0.7228, 0.6546]"
1230,a boy in a black shirt punches a yellow punching bag while a boy in a blue sweatshirt holds the bag,2470486377_c3a39ccb7b.jpg,10,0.4476,0.6121,0.1645,"['3318995586_c2bc50b92e.jpg', '2374247382_023a86b9ca.jpg', '2970183443_accd597e0a.jpg']","[0.6121, 0.6042, 0.5554]"
1231,many children playing outside in the grass practicing punching,2470486377_c3a39ccb7b.jpg,-1,0.422,0.6525,0.2305,"['3515451715_ac5ac04efa.jpg', '2856080862_95d793fa9d.jpg', '1685990174_09c4fb7df8.jpg']","[0.6525, 0.6355, 0.6076]"
1232,some kids play outside on a nice day,2470486377_c3a39ccb7b.jpg,-1,0.4451,0.7298,0.2847,"['2856080862_95d793fa9d.jpg', '2915183095_4ed4aa4f37.jpg', '3608849440_e7d2bed29f.jpg']","[0.7298, 0.6719, 0.6474]"
1233,the boy in the black sweatshirt is hitting the yellow object held by the boy in the blue sweatshirt,2470486377_c3a39ccb7b.jpg,-1,0.4758,0.784,0.3083,"['3318995586_c2bc50b92e.jpg', '2991575785_bd4868e215.jpg', '3229913073_e7857a5966.jpg']","[0.784, 0.6419, 0.6185]"
1234,two boys talk on a field near palm trees,2470486377_c3a39ccb7b.jpg,-1,0.4195,0.6466,0.2271,"['3229913073_e7857a5966.jpg', '2565350330_c7f305e7f7.jpg', '2707873672_15e6b5d54b.jpg']","[0.6466, 0.6047, 0.5811]"
1238,a man in a gray shirt sitting in a field of flowers,2472574160_8ce233f396.jpg,2,0.6709,0.7595,0.0886,"['3495490064_8db40a83af.jpg', '2472574160_8ce233f396.jpg', '436009777_440c7679a1.jpg']","[0.7595, 0.6709, 0.5804]"
