image,caption
2481598514_05a65d1f72.jpg,two children riding tricycles are passing a pink banner
248174959_2522871152.jpg,a girl in a red tshirt is sitting on rock above the clouds
248174959_2522871152.jpg,a girl sits on the side of a large mountain with one leg hanging off
248174959_2522871152.jpg,a woman in a red shirt is sitting on the edge of a cliff
248174959_2522871152.jpg,a woman in red is sitting on the edge of a steep rock
248174959_2522871152.jpg,a woman in a red shirt is sitting on the edge of a high cliff
2482629385_f370b290d1.jpg,a brown dog wading into a marshy pond
2482629385_f370b290d1.jpg,a dog on the edge of a body of water
2482629385_f370b290d1.jpg,a dog walking into a lake with reeds in the background
2482629385_f370b290d1.jpg,a dog wearing a blue leash walks into a body of water
2482629385_f370b290d1.jpg,a large brown dog leans into the water from the grassy shore
2483792149_a9b4ffecec.jpg,a blonde woman is standing in the middle of a field of tall pink flowers
2483792149_a9b4ffecec.jpg,a blonde woman walks through shoulderhigh pink tulips in front of a green field with a small house and trees in the distance
2483792149_a9b4ffecec.jpg,a woman sitting in a field of flowers
2483792149_a9b4ffecec.jpg,a woman standing among a bunch of pink flowers with a little shack in the back
2483792149_a9b4ffecec.jpg,the blonde woman is crouching in a field of pink tulips near a grassy field and trees
2483993827_243894a4f9.jpg,three greyhounds are racing on a track at night
2483993827_243894a4f9.jpg,three lean numbered greyhounds race along a track
2483993827_243894a4f9.jpg,two greyhounds racing at night
2483993827_243894a4f9.jpg,two horses are right alongside each other in the race
2483993827_243894a4f9.jpg,white black and brown greyhounds racing in numbered shirts
2484190118_e89363c465.jpg,a boy with his hands above his head stands on a cement pillar above the cobblestones
2484190118_e89363c465.jpg,a child in colorful shorts is standing on a post in the street
2484190118_e89363c465.jpg,a small boy stands on a cement stump in a park with his hands on his head
2484190118_e89363c465.jpg,a young man wearing a white tshirt and green and black shorts standing on a stump
2484190118_e89363c465.jpg,small child in white shirt and print shorts with hands over their head standing on object
2485467050_1d5e2696d4.jpg,a group of four children dancing in a backyard
2485467050_1d5e2696d4.jpg,four children out in a yard leap into the air
2485467050_1d5e2696d4.jpg,four kids are jumping around and playing outside
2485467050_1d5e2696d4.jpg,four young kids have a picture taken of them while in midair
2485467050_1d5e2696d4.jpg,two boys and two girls jump as they have their photo taken
2486364531_b482d7f521.jpg,a little boy wearing an orange shirt and white shorts jumps barefoot on a plastic jumper on top of the green grass
2486364531_b482d7f521.jpg,a young boy in a red shirt plays on a minitrampoline in a grassy field
2486364531_b482d7f521.jpg,boy wearing a red shirt standing on a plastic object and holding a yellow toy shovel
2486364531_b482d7f521.jpg,boy with yellow toy in hand jumps on a toy on green grass
2486364531_b482d7f521.jpg,young boy bouncing off a trampoline
248646530_03c6284759.jpg,a boy enjoys puddle jumping on the big yellow dot
248646530_03c6284759.jpg,a boy is jumping on yellow spots that are painted on the floor of a water fountain
248646530_03c6284759.jpg,a person in the air above a water spout in the blue and yellow floor
248646530_03c6284759.jpg,a small child is chasing water squirts in a fountain
248646530_03c6284759.jpg,young child jumping in the air
248858242_1c33c54ada.jpg,a dog chases a smaller dog
248858242_1c33c54ada.jpg,a large dog is running on the grass
248858242_1c33c54ada.jpg,a larger brown dog is chasing a smaller grey dog on the grass
248858242_1c33c54ada.jpg,a large tan dog runs after a small tan dog on a grassy yard
248858242_1c33c54ada.jpg,a small dog stops in its tracks to look at the big dog chasing it
2489602993_896c1ea40a.jpg,a man on a motorcycle going around a corner
2489602993_896c1ea40a.jpg,a man rides a green motorcycle around a corner
2489602993_896c1ea40a.jpg,a man with a blue helmet leans into a sharp turn on his motorcycle
2489602993_896c1ea40a.jpg,a motorcyclist on a number 52 bike leans in for a sharp turn
2489602993_896c1ea40a.jpg,the number 52 motorcyclist in a blue and black helmet is going around a corner
248994078_a9257f448b.jpg,a doberman bites a large blue ball
248994078_a9257f448b.jpg,a doberman biting a blue ball on a grassy surface
248994078_a9257f448b.jpg,a doberman puppy is trying to put a very large blue rubber ball in this mouth
248994078_a9257f448b.jpg,a large black and brown dog tries to bite a large blue ball
248994078_a9257f448b.jpg,the dog tries to bite a big blue ball
2490179961_e842fda5eb.jpg,two children with chocolate around their mouths are pulling funny faces
2490179961_e842fda5eb.jpg,two girls are making funny faces and one has food smeared on her face around her mouth
2490179961_e842fda5eb.jpg,two girls with chocolate mouths
2490179961_e842fda5eb.jpg,two little brown haired girls are grinning and squinting their eyes
2490179961_e842fda5eb.jpg,two little girls one with chocolate on her face make faces
2490687446_9d46fdf5a9.jpg,a black dog is shaking water off his body
2490687446_9d46fdf5a9.jpg,a dog on a leash shakes while in some water
2490687446_9d46fdf5a9.jpg,a dog splashes in the murky water
2490687446_9d46fdf5a9.jpg,a dog standing in shallow water on a red leash
2490687446_9d46fdf5a9.jpg,black dog in the water shaking the water off of him
2490768374_45d94fc658.jpg,a young girl is in a teal colored netted skirt and wearing a shirt with a peace sign
2490768374_45d94fc658.jpg,a young girl smiles while wearing a teal fluffy skirt
2490768374_45d94fc658.jpg,a young girl wearing blue smiles
2490768374_45d94fc658.jpg,the little girl is running and laughing
2490768374_45d94fc658.jpg,the little girl is wearing a white tshirt with a peace sign and a sea foam green tutu
2490863987_715383944a.jpg,a homeless man holds up a sign begging for money for beer pot and a hooker
2490863987_715383944a.jpg,a man holds a sign outside a hotel that reads ok ok ok i need money for beer pot and a hooker
2490863987_715383944a.jpg,a man in seattle holds a sign begging for money
2490863987_715383944a.jpg,a scrubby looking man in a black sweatshirt holding a sign
2490863987_715383944a.jpg,the man is asking for money
2492258999_5764124bba.jpg,two bums are sitting on a sidewalk outside a peace mission in portland oregon
2492258999_5764124bba.jpg,two homeless men sitting next to a building with a shopping cart
2492258999_5764124bba.jpg,two men sit on the sidewalk in front of stores
2492258999_5764124bba.jpg,two men sit on the sidewalk with shopping carts filled with their belongings
2492258999_5764124bba.jpg,two people are sitting against a building near shopping carts
2493469969_11b6190615.jpg,a blond dog jumps in the air on the grass
2493469969_11b6190615.jpg,a medium sized brown dog jumping
2493469969_11b6190615.jpg,a muscular dog is walking on very short grass
2493469969_11b6190615.jpg,a tan dog is prancing over grass
2493469969_11b6190615.jpg,brown dog looks mean while running
249394748_2e4acfbbb5.jpg,the two white dogs are playing in a field
249394748_2e4acfbbb5.jpg,two little dogs run in the field
249394748_2e4acfbbb5.jpg,two white dogs running
249394748_2e4acfbbb5.jpg,two white dogs running in the grass together
249394748_2e4acfbbb5.jpg,two white dogs run through the grass
2493974889_50ae29f1e1.jpg,two boys are walking down a tree lined dirt path
2493974889_50ae29f1e1.jpg,two children walking away down a path surrounded by trees
2493974889_50ae29f1e1.jpg,two children walking down a forest path
2493974889_50ae29f1e1.jpg,two children walking down a path in the woods
2493974889_50ae29f1e1.jpg,two kids are walking on a path in the woods
2495931537_9b8d4474b6.jpg,a brown dog is sniffing a white dog that is lying on the floor
2495931537_9b8d4474b6.jpg,a dog lays under a table being sniffed by another dog
2495931537_9b8d4474b6.jpg,dog sniffing another dog lying under furniture
2495931537_9b8d4474b6.jpg,one dog sniffs another lying on the ground
2495931537_9b8d4474b6.jpg,there is a dog laying on the floor and another standing over him licking his ear
2496236371_61dec88113.jpg,a man on a motorcycle does a wheelie on the track
2496236371_61dec88113.jpg,a man on a red crotch rocket
2496236371_61dec88113.jpg,a motorcycle rider doing a wheelie
2496236371_61dec88113.jpg,someone in a red and white uniform is driving a red and white motorcycle down a track with the front wheel in the air
2496236371_61dec88113.jpg,the red motorcycle pulls a wheelie on the racetrack
2496370758_a3fbc49837.jpg,a tan dog and a cream colored dog run through grasslands
2496370758_a3fbc49837.jpg,a white dog and a brown dog running across a grassy field
2496370758_a3fbc49837.jpg,two dogs bound across the grass
2496370758_a3fbc49837.jpg,two skinny dogs are running towards camera across a grassy field
2496370758_a3fbc49837.jpg,two thin dogs are running fast through tall dry grass
2496399593_a24954a5ca.jpg,a brown haired lady smiles at the camera in front of trees
2496399593_a24954a5ca.jpg,an asian girl is smiling whilst standing in font of some green bushes
2496399593_a24954a5ca.jpg,an asian woman with brown hair wearing a green jacket
2496399593_a24954a5ca.jpg,a young woman stands in front of some shrubs
2496399593_a24954a5ca.jpg,young brunette woman smiling in front of bushes
2497420371_74788d7ba1.jpg,a man fiddles with a shopping bag outside near a shopping cart
2497420371_74788d7ba1.jpg,a man gathers his belongings by the side of a building
2497420371_74788d7ba1.jpg,a man in a black cap is opening a bag beside a bicycle and a shopping cart
2497420371_74788d7ba1.jpg,a man looks in a bag near some grocery carts and a bike
2497420371_74788d7ba1.jpg,a man outside at a red brick building with a grocery cart a bike and miscellaneous
2497608431_8dfefc7a1a.jpg,a man plays fetch with his big black dog just out of the woods
2497608431_8dfefc7a1a.jpg,a man prepares to throw a stick intended for a black dog in front of him to fetch
2497608431_8dfefc7a1a.jpg,a man throwing a stick for his black and tan dog
2497608431_8dfefc7a1a.jpg,man throwing stick and dog watching
2497608431_8dfefc7a1a.jpg,the man in the black jacket is throwing a stick for the dog to chase
2498897831_0bbb5d5b51.jpg,three children are pulling faces on a purple bench
2498897831_0bbb5d5b51.jpg,three little girls are sitting on a purple bench and making funny faces
2498897831_0bbb5d5b51.jpg,three little girls make silly faces on a wooden swing in an over saturated photo
2498897831_0bbb5d5b51.jpg,three young girls are sitting on a bench swing in a park
2498897831_0bbb5d5b51.jpg,three young girls pose together outside
2500354186_0836309cc9.jpg,a boy walks through a dusty rocky yard with a bicycle tire on his shoulder
2500354186_0836309cc9.jpg,a small child is carrying a large hoop
2500354186_0836309cc9.jpg,a small child is holding a tire over his shoulder
2500354186_0836309cc9.jpg,a very small boy carries a bicycle tire on his shoulder
2500354186_0836309cc9.jpg,a young boy is carrying tire rubber down a dirty road
2500826039_165e75b20c.jpg,a couple kisses
2500826039_165e75b20c.jpg,a couple kisses on a busy sidewalk
2500826039_165e75b20c.jpg,a couple kisses on the busy street
2500826039_165e75b20c.jpg,a man and a woman with a purse on her shoulder kissing each other while standing in a crowd
2500826039_165e75b20c.jpg,the couple embrace on the street
2501595799_6316001e89.jpg,a boy wearing red shorts is jumping into a paddling pool
2501595799_6316001e89.jpg,a little boy in red trunks plays in a kiddie pool
2501595799_6316001e89.jpg,a little boy is jumping into an outdoor kiddie pool
2501595799_6316001e89.jpg,a little boy jumps into a child s pool in a backyard
2501595799_6316001e89.jpg,a young boy wearing a red swimsuit jumps into a blue kiddie pool
2501942587_e59b91d1da.jpg,a group of people near a fun house at a carnival
2501942587_e59b91d1da.jpg,a group of people walk through a carnival
2501942587_e59b91d1da.jpg,people standing outside at a carnival
2501942587_e59b91d1da.jpg,people walk outside of a building that has many murals painted on it
2501942587_e59b91d1da.jpg,several people are in a front of a colorful painted building
2501968935_02f2cd8079.jpg,a man dressed in a purple shirt and red bandanna smiles at the people watching him
2501968935_02f2cd8079.jpg,a man on the street wearing leather chaps and a chainmail codpiece
2501968935_02f2cd8079.jpg,a man wearing a purple shirt and black leather chaps poses for the camera
2501968935_02f2cd8079.jpg,man dressed in leather chaps and purple shirt stands in front of onlookers
2501968935_02f2cd8079.jpg,there is a man in a purple shirt leather chaps and a red bandanna standing near other men
